dataset,profile,geometry,layer,n,residual_divergence_mean,residual_divergence_sd
2wikimultihopqa,last_8,full_selected_record,25,16,0.006819508969783783,0.007222674544507587
2wikimultihopqa,last_8,full_selected_record,26,16,0.007705904543399811,0.0074094171137341494
2wikimultihopqa,last_8,full_selected_record,27,16,0.01580197364091873,0.011562768500474099
2wikimultihopqa,last_8,whole_parent,0,16,1.1920928955078125e-07,1.3160349229466688e-07
2wikimultihopqa,last_8,whole_parent,1,16,1.1920928955078125e-07,1.4292691717483756e-07
2wikimultihopqa,last_8,whole_parent,2,16,1.0803341865539551e-07,1.0790488390594898e-07
2wikimultihopqa,last_8,whole_parent,3,16,9.313225746154785e-08,9.416956201020284e-08
2wikimultihopqa,last_8,whole_parent,4,16,1.0803341865539551e-07,1.1584395025272826e-07
2wikimultihopqa,last_8,whole_parent,5,16,1.043081283569336e-07,1.255594160136038e-07
2wikimultihopqa,last_8,whole_parent,6,16,1.0803341865539551e-07,1.250610525279829e-07
2wikimultihopqa,last_8,whole_parent,7,16,6.332993507385254e-08,9.056363836782588e-08
2wikimultihopqa,last_8,whole_parent,8,16,7.82310962677002e-08,8.870572522126628e-08
2wikimultihopqa,last_8,whole_parent,9,16,7.82310962677002e-08,1.259456687001658e-07
2wikimultihopqa,last_8,whole_parent,10,16,8.568167686462402e-08,9.178135540153771e-08
2wikimultihopqa,last_8,whole_parent,11,16,1.043081283569336e-07,1.1638178938488147e-07
2wikimultihopqa,last_8,whole_parent,12,16,9.685754776000977e-08,1.1126089485785424e-07
2wikimultihopqa,last_8,whole_parent,13,16,1.4528632164001465e-07,1.172727066181391e-07
2wikimultihopqa,last_8,whole_parent,14,16,1.2665987014770508e-07,1.279679241576617e-07
2wikimultihopqa,last_8,whole_parent,15,16,8.940696716308594e-08,1.4901161193847656e-07
2wikimultihopqa,last_8,whole_parent,16,16,9.685754776000977e-08,1.1323902125336724e-07
2wikimultihopqa,last_8,whole_parent,17,16,6.332993507385254e-08,6.818400777028175e-08
2wikimultihopqa,last_8,whole_parent,18,16,7.450580596923828e-08,9.771344846937061e-08
2wikimultihopqa,last_8,whole_parent,19,16,8.940696716308594e-08,9.8843121241194e-08
2wikimultihopqa,last_8,whole_parent,20,16,0.0026889555156230927,0.002657742343035536
2wikimultihopqa,last_8,whole_parent,21,16,0.0047223009169101715,0.0046741349491499435
2wikimultihopqa,last_8,whole_parent,22,16,0.004764296114444733,0.004286816437789739
2wikimultihopqa,last_8,whole_parent,23,16,0.004681441932916641,0.004209621298669418
2wikimultihopqa,last_8,whole_parent,24,16,0.005953513085842133,0.005687676420260975
2wikimultihopqa,last_8,whole_parent,25,16,0.006819508969783783,0.007222674544507587
2wikimultihopqa,last_8,whole_parent,26,16,0.007705904543399811,0.0074094171137341494
2wikimultihopqa,last_8,whole_parent,27,16,0.01580197364091873,0.011562768500474099
2wikimultihopqa,middle_4,whole_parent,0,16,1.1920928955078125e-07,1.3160349229466688e-07
2wikimultihopqa,middle_4,whole_parent,1,16,1.1920928955078125e-07,1.4292691717483756e-07
2wikimultihopqa,middle_4,whole_parent,2,16,1.0803341865539551e-07,1.0790488390594898e-07
2wikimultihopqa,middle_4,whole_parent,3,16,9.313225746154785e-08,9.416956201020284e-08
2wikimultihopqa,middle_4,whole_parent,4,16,1.0803341865539551e-07,1.1584395025272826e-07
2wikimultihopqa,middle_4,whole_parent,5,16,1.043081283569336e-07,1.255594160136038e-07
2wikimultihopqa,middle_4,whole_parent,6,16,1.0803341865539551e-07,1.250610525279829e-07
2wikimultihopqa,middle_4,whole_parent,7,16,6.332993507385254e-08,9.056363836782588e-08
2wikimultihopqa,middle_4,whole_parent,8,16,7.82310962677002e-08,8.870572522126628e-08
2wikimultihopqa,middle_4,whole_parent,9,16,7.82310962677002e-08,1.259456687001658e-07
2wikimultihopqa,middle_4,whole_parent,10,16,8.568167686462402e-08,9.178135540153771e-08
2wikimultihopqa,middle_4,whole_parent,11,16,1.043081283569336e-07,1.1638178938488147e-07
2wikimultihopqa,middle_4,whole_parent,12,16,0.001155707985162735,0.0007100795012436582
2wikimultihopqa,middle_4,whole_parent,13,16,0.002938799560070038,0.001756097346864088
2wikimultihopqa,middle_4,whole_parent,14,16,0.003230500966310501,0.001689181069039803
2wikimultihopqa,middle_4,whole_parent,15,16,0.004798009991645813,0.0027630866415761734
2wikimultihopqa,middle_4,whole_parent,16,16,0.00449226051568985,0.0024580935522915746
2wikimultihopqa,middle_4,whole_parent,17,16,0.0045827701687812805,0.0024483969322529847
2wikimultihopqa,middle_4,whole_parent,18,16,0.004175364971160889,0.0022395982855714005
2wikimultihopqa,middle_4,whole_parent,19,16,0.0036231279373168945,0.0016820170871706367
2wikimultihopqa,middle_4,whole_parent,20,16,0.0030260421335697174,0.0014549896063527712
2wikimultihopqa,middle_4,whole_parent,21,16,0.0025743916630744934,0.001335963420746477
2wikimultihopqa,middle_4,whole_parent,22,16,0.0022920705378055573,0.0013505723327847854
2wikimultihopqa,middle_4,whole_parent,23,16,0.0020613819360733032,0.0012306321159715953
2wikimultihopqa,middle_4,whole_parent,24,16,0.0017982125282287598,0.0011453761103463538
2wikimultihopqa,middle_4,whole_parent,25,16,0.0015228837728500366,0.0010091196836107487
2wikimultihopqa,middle_4,whole_parent,26,16,0.0014336295425891876,0.0010339383984214997
2wikimultihopqa,middle_4,whole_parent,27,16,0.0029858574271202087,0.001582666097445186
musique,all,exact_core,0,16,0.0012295767664909363,0.00126948286968895
musique,all,exact_core,1,16,0.0036662518978118896,0.002069892220426456
musique,all,exact_core,2,16,0.01029481366276741,0.0029785418230435837
musique,all,exact_core,3,16,0.019309118390083313,0.01567014593274369
musique,all,exact_core,4,16,0.023538656532764435,0.01998889886323118
musique,all,exact_core,5,16,0.035173866897821426,0.04502191988401459
musique,all,exact_core,6,16,0.03832373395562172,0.04068184989943881
musique,all,exact_core,7,16,0.04410787299275398,0.050705250658396456
musique,all,exact_core,8,16,0.05752000957727432,0.08400391062940744
musique,all,exact_core,9,16,0.057732898741960526,0.07761791598634614
musique,all,exact_core,10,16,0.05400429666042328,0.07934705243272375
musique,all,exact_core,11,16,0.05828619375824928,0.07880541605584186
musique,all,exact_core,12,16,0.06120816618204117,0.08787939364899947
musique,all,exact_core,13,16,0.07167299091815948,0.09719488611538887
musique,all,exact_core,14,16,0.0708565041422844,0.10314844823292217
musique,all,exact_core,15,16,0.0879642702639103,0.14274963017136524
musique,all,exact_core,16,16,0.10032372176647186,0.1615633637078128
musique,all,exact_core,17,16,0.09785157814621925,0.15008724863596568
musique,all,exact_core,18,16,0.09856213256716728,0.16245676580069693
musique,all,exact_core,19,16,0.10442093759775162,0.15374751568015882
musique,all,exact_core,20,16,0.11830921471118927,0.15816296144796446
musique,all,exact_core,21,16,0.1279282495379448,0.16508643665330186
musique,all,exact_core,22,16,0.13023032993078232,0.16867454652617672
musique,all,exact_core,23,16,0.12205170467495918,0.1695452269616926
musique,all,exact_core,24,16,0.1070164106786251,0.1763723917768048
musique,all,exact_core,25,16,0.09052851051092148,0.18404781793252756
musique,all,exact_core,26,16,0.08915925770998001,0.18652370436866916
musique,all,exact_core,27,16,0.13578728586435318,0.17716127730123282
musique,all,expanded_window,0,16,0.0012547671794891357,0.0012718464994817043
musique,all,expanded_window,1,16,0.00386027991771698,0.0019824551286763254
musique,all,expanded_window,2,16,0.010646183043718338,0.0028688124151287704
musique,all,expanded_window,3,16,0.01997353509068489,0.016131109513122063
musique,all,expanded_window,4,16,0.023912087082862854,0.020151559915936063
musique,all,expanded_window,5,16,0.035426799207925797,0.04438096529219396
musique,all,expanded_window,6,16,0.038708869367837906,0.040466351063275396
musique,all,expanded_window,7,16,0.04371945559978485,0.049050848252809635
musique,all,expanded_window,8,16,0.056849975138902664,0.07880439110365457
musique,all,expanded_window,9,16,0.05698494613170624,0.07151879118536641
musique,all,expanded_window,10,16,0.05293729901313782,0.07180846232338246
musique,all,expanded_window,11,16,0.05798523873090744,0.0725984281150528
musique,all,expanded_window,12,16,0.060931574553251266,0.08120994093008456
musique,all,expanded_window,13,16,0.07186867669224739,0.09015639981904261
musique,all,expanded_window,14,16,0.07093826681375504,0.09507093963929293
musique,all,expanded_window,15,16,0.08893662691116333,0.135250237870721
musique,all,expanded_window,16,16,0.10179365053772926,0.15519872874696483
musique,all,expanded_window,17,16,0.09954803064465523,0.1460852397677949
musique,all,expanded_window,18,16,0.10099323838949203,0.15936871596993815
musique,all,expanded_window,19,16,0.10751253738999367,0.15207123567772984
musique,all,expanded_window,20,16,0.12046057730913162,0.15759032665669345
musique,all,expanded_window,21,16,0.1303100325167179,0.16383770254825816
musique,all,expanded_window,22,16,0.13231701403856277,0.16785732194011582
musique,all,expanded_window,23,16,0.12398553639650345,0.1691238884109213
musique,all,expanded_window,24,16,0.10885851085186005,0.17750496696952486
musique,all,expanded_window,25,16,0.09155184775590897,0.18409179552124738
musique,all,expanded_window,26,16,0.08946184441447258,0.18441881116080444
musique,all,expanded_window,27,16,0.13772303238511086,0.17643732247907468
musique,all,full_selected_record,0,16,0.0013936050236225128,0.0012990883305467541
musique,all,full_selected_record,1,16,0.004259098321199417,0.0020246496696299868
musique,all,full_selected_record,2,16,0.012148786336183548,0.0033943022108826712
musique,all,full_selected_record,3,16,0.021178599447011948,0.015577733815063973
musique,all,full_selected_record,4,16,0.025371801108121872,0.0196003760312865
musique,all,full_selected_record,5,16,0.03775298595428467,0.04320822446404823
musique,all,full_selected_record,6,16,0.04127661511301994,0.03938704162539681
musique,all,full_selected_record,7,16,0.045343026518821716,0.04764198594584076
musique,all,full_selected_record,8,16,0.05990905687212944,0.07834837471249141
musique,all,full_selected_record,9,16,0.06113170087337494,0.07218291296296273
musique,all,full_selected_record,10,16,0.05587026849389076,0.07096253858440951
musique,all,full_selected_record,11,16,0.06245933473110199,0.07192565741835426
musique,all,full_selected_record,12,16,0.06485120952129364,0.07894431567415142
musique,all,full_selected_record,13,16,0.07617205753922462,0.08781324976310802
musique,all,full_selected_record,14,16,0.07542170584201813,0.09212402097941318
musique,all,full_selected_record,15,16,0.09416793286800385,0.1329513046934233
musique,all,full_selected_record,16,16,0.1069720983505249,0.15162772492880722
musique,all,full_selected_record,17,16,0.10506891086697578,0.1434488838435948
musique,all,full_selected_record,18,16,0.10572491958737373,0.1563245067901789
musique,all,full_selected_record,19,16,0.11241713911294937,0.1489051630114106
musique,all,full_selected_record,20,16,0.12239750474691391,0.15541027779471156
musique,all,full_selected_record,21,16,0.13100963458418846,0.16122621728200398
musique,all,full_selected_record,22,16,0.13122745975852013,0.16465188293229166
musique,all,full_selected_record,23,16,0.12305757775902748,0.16435292393462148
musique,all,full_selected_record,24,16,0.10740421712398529,0.17165202531784393
musique,all,full_selected_record,25,16,0.0887911468744278,0.17552785185254
musique,all,full_selected_record,26,16,0.08545184880495071,0.1727107356413066
musique,all,full_selected_record,27,16,0.13806677237153053,0.17844894301844835
musique,all,whole_parent,0,16,0.0013936050236225128,0.0012990883305467541
musique,all,whole_parent,1,16,0.004259098321199417,0.0020246496696299868
musique,all,whole_parent,2,16,0.012148786336183548,0.0033943022108826712
musique,all,whole_parent,3,16,0.021178599447011948,0.015577733815063973
musique,all,whole_parent,4,16,0.025371801108121872,0.0196003760312865
musique,all,whole_parent,5,16,0.03775298595428467,0.04320822446404823
musique,all,whole_parent,6,16,0.04127661511301994,0.03938704162539681
musique,all,whole_parent,7,16,0.045343026518821716,0.04764198594584076
musique,all,whole_parent,8,16,0.05990905687212944,0.07834837471249141
musique,all,whole_parent,9,16,0.06113170087337494,0.07218291296296273
musique,all,whole_parent,10,16,0.05587026849389076,0.07096253858440951
musique,all,whole_parent,11,16,0.06245933473110199,0.07192565741835426
musique,all,whole_parent,12,16,0.06485120952129364,0.07894431567415142
musique,all,whole_parent,13,16,0.07617205753922462,0.08781324976310802
musique,all,whole_parent,14,16,0.07542170584201813,0.09212402097941318
musique,all,whole_parent,15,16,0.09416793286800385,0.1329513046934233
musique,all,whole_parent,16,16,0.1069720983505249,0.15162772492880722
musique,all,whole_parent,17,16,0.10506891086697578,0.1434488838435948
musique,all,whole_parent,18,16,0.10572491958737373,0.1563245067901789
musique,all,whole_parent,19,16,0.11241713911294937,0.1489051630114106
musique,all,whole_parent,20,16,0.12239750474691391,0.15541027779471156
musique,all,whole_parent,21,16,0.13100963458418846,0.16122621728200398
musique,all,whole_parent,22,16,0.13122745975852013,0.16465188293229166
musique,all,whole_parent,23,16,0.12305757775902748,0.16435292393462148
musique,all,whole_parent,24,16,0.10740421712398529,0.17165202531784393
musique,all,whole_parent,25,16,0.0887911468744278,0.17552785185254
musique,all,whole_parent,26,16,0.08545184880495071,0.1727107356413066
musique,all,whole_parent,27,16,0.13806677237153053,0.17844894301844835
musique,early_4,whole_parent,0,16,0.0013936050236225128,0.0012990883305467541
musique,early_4,whole_parent,1,16,0.004259098321199417,0.0020246496696299868
musique,early_4,whole_parent,2,16,0.012148786336183548,0.0033943022108826712
musique,early_4,whole_parent,3,16,0.021178599447011948,0.015577733815063973
musique,early_4,whole_parent,4,16,0.06694595515727997,0.013379048934541697
musique,early_4,whole_parent,5,16,0.19036385789513588,0.023556465712609005
musique,early_4,whole_parent,6,16,0.2265116460621357,0.03023645856844633
musique,early_4,whole_parent,7,16,0.23125828802585602,0.020518880076892503
musique,early_4,whole_parent,8,16,0.30021464824676514,0.02603426408866255
musique,early_4,whole_parent,9,16,0.3234207220375538,0.028554690335105687
musique,early_4,whole_parent,10,16,0.32622597739100456,0.023842009296073698
musique,early_4,whole_parent,11,16,0.30969058722257614,0.028850146258754504
musique,early_4,whole_parent,12,16,0.3465810865163803,0.033447031591407966
musique,early_4,whole_parent,13,16,0.36088383197784424,0.03671637455271255
musique,early_4,whole_parent,14,16,0.36074740812182426,0.03898140279547404
musique,early_4,whole_parent,15,16,0.4973420351743698,0.048351889183158914
musique,early_4,whole_parent,16,16,0.521731786429882,0.0550454556992283
musique,early_4,whole_parent,17,16,0.5268338210880756,0.05136676113619951
musique,early_4,whole_parent,18,16,0.5657730624079704,0.05006695623162932
musique,early_4,whole_parent,19,16,0.5476163886487484,0.05263765591765227
musique,early_4,whole_parent,20,16,0.5679974406957626,0.06411254077969311
musique,early_4,whole_parent,21,16,0.6011533588171005,0.06659361245067688
musique,early_4,whole_parent,22,16,0.6045055463910103,0.08242763968669291
musique,early_4,whole_parent,23,16,0.6104668378829956,0.08331510022645085
musique,early_4,whole_parent,24,16,0.5911880433559418,0.0989659154261095
musique,early_4,whole_parent,25,16,0.5983685217797756,0.11121752574533161
musique,early_4,whole_parent,26,16,0.6107786558568478,0.11906106169882445
musique,early_4,whole_parent,27,16,0.7770488895475864,0.0761366633327788
musique,even_4,whole_parent,0,16,0.0013936050236225128,0.0012990883305467541
musique,even_4,whole_parent,1,16,0.003583330661058426,0.0025879908565514228
musique,even_4,whole_parent,2,16,0.009608343243598938,0.006387173910211277
musique,even_4,whole_parent,3,16,0.05122958496212959,0.057710117264207245
musique,even_4,whole_parent,4,16,0.06043533235788345,0.07187205999732268
musique,even_4,whole_parent,5,16,0.10801596194505692,0.1324876531775053
musique,even_4,whole_parent,6,16,0.10564134269952774,0.13105911105412943
musique,even_4,whole_parent,7,16,0.11636160686612129,0.14561021269333907
musique,even_4,whole_parent,8,16,0.1296563670039177,0.16243061872829775
musique,even_4,whole_parent,9,16,0.11969805136322975,0.1404361826917845
musique,even_4,whole_parent,10,16,0.10939107835292816,0.13105454304370748
musique,even_4,whole_parent,11,16,0.09997721761465073,0.11840700443658837
musique,even_4,whole_parent,12,16,0.12158160284161568,0.1462590052235853
musique,even_4,whole_parent,13,16,0.12066510692238808,0.14482278438044974
musique,even_4,whole_parent,14,16,0.12326374650001526,0.14789950330381382
musique,even_4,whole_parent,15,16,0.17354894429445267,0.2122230728357652
musique,even_4,whole_parent,16,16,0.18722527474164963,0.2301659268177575
musique,even_4,whole_parent,17,16,0.20359895005822182,0.24680683810763615
musique,even_4,whole_parent,18,16,0.20075052976608276,0.23926955049355633
musique,even_4,whole_parent,19,16,0.20501726865768433,0.2422283502413653
musique,even_4,whole_parent,20,16,0.20742395520210266,0.24675459146618284
musique,even_4,whole_parent,21,16,0.21558646485209465,0.2570895142381065
musique,even_4,whole_parent,22,16,0.21700749918818474,0.2577610227142389
musique,even_4,whole_parent,23,16,0.21523426845669746,0.25538489106773105
musique,even_4,whole_parent,24,16,0.2072291113436222,0.25319861640508656
musique,even_4,whole_parent,25,16,0.2031310759484768,0.25462291460118286
musique,even_4,whole_parent,26,16,0.21422380954027176,0.27106882117003367
musique,even_4,whole_parent,27,16,0.288265410810709,0.33951192959176585
musique,even_8,exact_core,0,16,0.0012295767664909363,0.00126948286968895
musique,even_8,exact_core,1,16,0.0030842050909996033,0.0025401937044061966
musique,even_8,exact_core,2,16,0.008127983659505844,0.006258133101829656
musique,even_8,exact_core,3,16,0.0493067242205143,0.057590451712401416
musique,even_8,exact_core,4,16,0.03975975885987282,0.04280522282641786
musique,even_8,exact_core,5,16,0.08443384617567062,0.10017241292945046
musique,even_8,exact_core,6,16,0.08657166734337807,0.1057459429566216
musique,even_8,exact_core,7,16,0.10202468186616898,0.1260462501781075
musique,even_8,exact_core,8,16,0.12430300563573837,0.15143853517244565
musique,even_8,exact_core,9,16,0.11516327410936356,0.1388140515407413
musique,even_8,exact_core,10,16,0.11424359306693077,0.14004946679907368
musique,even_8,exact_core,11,16,0.10655500739812851,0.13043167236652217
musique,even_8,exact_core,12,16,0.11192751675844193,0.13658045729026289
musique,even_8,exact_core,13,16,0.10677914321422577,0.13232958866971176
musique,even_8,exact_core,14,16,0.10913582146167755,0.13570117819320143
musique,even_8,exact_core,15,16,0.13198983296751976,0.17184224092294503
musique,even_8,exact_core,16,16,0.1491282805800438,0.19545524480952994
musique,even_8,exact_core,17,16,0.1609305888414383,0.20436450120365388
musique,even_8,exact_core,18,16,0.17671479657292366,0.22578865806226858
musique,even_8,exact_core,19,16,0.16222523897886276,0.20515221101002137
musique,even_8,exact_core,20,16,0.18595868721604347,0.2345271595195552
musique,even_8,exact_core,21,16,0.20233222842216492,0.25527362660147507
musique,even_8,exact_core,22,16,0.20782025530934334,0.26443420518280764
musique,even_8,exact_core,23,16,0.20311538502573967,0.2596910070745647
musique,even_8,exact_core,24,16,0.22071774303913116,0.2852430086562213
musique,even_8,exact_core,25,16,0.22116797789931297,0.28706144285423524
musique,even_8,exact_core,26,16,0.23620181903243065,0.30847403430878256
musique,even_8,exact_core,27,16,0.27978887036442757,0.3456974410734754
musique,even_8,expanded_window,0,16,0.0012547671794891357,0.0012718464994817043
musique,even_8,expanded_window,1,16,0.0031916387379169464,0.0025549189404825918
musique,even_8,expanded_window,2,16,0.008501280099153519,0.006348278362416138
musique,even_8,expanded_window,3,16,0.04984108731150627,0.05776186769727621
musique,even_8,expanded_window,4,16,0.04017298296093941,0.04301541980212809
musique,even_8,expanded_window,5,16,0.08487410098314285,0.10037016446485342
musique,even_8,expanded_window,6,16,0.08696676790714264,0.10596062852986694
musique,even_8,expanded_window,7,16,0.10261654853820801,0.12659474347825647
musique,even_8,expanded_window,8,16,0.12413600459694862,0.15065567731254087
musique,even_8,expanded_window,9,16,0.115175049751997,0.13814437491434348
musique,even_8,expanded_window,10,16,0.11399607360363007,0.13878005094997614
musique,even_8,expanded_window,11,16,0.10627337545156479,0.12936932792733163
musique,even_8,expanded_window,12,16,0.11154929548501968,0.1351775947692768
musique,even_8,expanded_window,13,16,0.10634418949484825,0.1306758951861218
musique,even_8,expanded_window,14,16,0.10850346088409424,0.1338140128606421
musique,even_8,expanded_window,15,16,0.13140442222356796,0.16943266067769572
musique,even_8,expanded_window,16,16,0.14853941649198532,0.19290786329692697
musique,even_8,expanded_window,17,16,0.16047309711575508,0.20243809007343566
musique,even_8,expanded_window,18,16,0.17611857131123543,0.2237789514731374
musique,even_8,expanded_window,19,16,0.1618625521659851,0.2034366774553811
musique,even_8,expanded_window,20,16,0.18557680398225784,0.23343197973594948
musique,even_8,expanded_window,21,16,0.20187905803322792,0.25425311684405155
musique,even_8,expanded_window,22,16,0.20735397189855576,0.26354809306522486
musique,even_8,expanded_window,23,16,0.20265686511993408,0.25893544231024346
musique,even_8,expanded_window,24,16,0.22026542946696281,0.2846795161957037
musique,even_8,expanded_window,25,16,0.22093825042247772,0.2867575949068978
musique,even_8,expanded_window,26,16,0.23575163632631302,0.3078824492412304
musique,even_8,expanded_window,27,16,0.2800247333943844,0.34565278419598633
musique,even_8,full_selected_record,0,16,0.0013936050236225128,0.0012990883305467541
musique,even_8,full_selected_record,1,16,0.003583330661058426,0.0025879908565514228
musique,even_8,full_selected_record,2,16,0.009608343243598938,0.006387173910211277
musique,even_8,full_selected_record,3,16,0.05122958496212959,0.057710117264207245
musique,even_8,full_selected_record,4,16,0.04164997115731239,0.04284240107409546
musique,even_8,full_selected_record,5,16,0.08622315526008606,0.09992499788935262
musique,even_8,full_selected_record,6,16,0.08763722702860832,0.10516958253177681
musique,even_8,full_selected_record,7,16,0.10344021767377853,0.1263749455494588
musique,even_8,full_selected_record,8,16,0.126427311450243,0.15079454373107434
musique,even_8,full_selected_record,9,16,0.1178550161421299,0.13868364792672047
musique,even_8,full_selected_record,10,16,0.116576436907053,0.13968992267182254
musique,even_8,full_selected_record,11,16,0.10876196622848511,0.12981029588149706
musique,even_8,full_selected_record,12,16,0.11382704973220825,0.13484889314684032
musique,even_8,full_selected_record,13,16,0.10825502127408981,0.1301088331985686
musique,even_8,full_selected_record,14,16,0.1102391742169857,0.13306779854624426
musique,even_8,full_selected_record,15,16,0.13322610780596733,0.16879809348602828
musique,even_8,full_selected_record,16,16,0.1509011797606945,0.19283987919218698
musique,even_8,full_selected_record,17,16,0.16270549222826958,0.20152757977896446
musique,even_8,full_selected_record,18,16,0.17808520793914795,0.22260619532818257
musique,even_8,full_selected_record,19,16,0.1633221134543419,0.20155880406553933
musique,even_8,full_selected_record,20,16,0.18678049743175507,0.23128078007309097
musique,even_8,full_selected_record,21,16,0.20241736620664597,0.25109477068829655
musique,even_8,full_selected_record,22,16,0.2075183056294918,0.2595380348833126
musique,even_8,full_selected_record,23,16,0.2017991803586483,0.2543026319138903
musique,even_8,full_selected_record,24,16,0.21927525103092194,0.2803909824142381
musique,even_8,full_selected_record,25,16,0.2191638983786106,0.28234213489905297
musique,even_8,full_selected_record,26,16,0.23240496963262558,0.3016002648197479
musique,even_8,full_selected_record,27,16,0.2804071307182312,0.34231514474277874
musique,even_8,whole_parent,0,16,0.0013936050236225128,0.0012990883305467541
musique,even_8,whole_parent,1,16,0.003583330661058426,0.0025879908565514228
musique,even_8,whole_parent,2,16,0.009608343243598938,0.006387173910211277
musique,even_8,whole_parent,3,16,0.05122958496212959,0.057710117264207245
musique,even_8,whole_parent,4,16,0.04164997115731239,0.04284240107409546
musique,even_8,whole_parent,5,16,0.08622315526008606,0.09992499788935262
musique,even_8,whole_parent,6,16,0.08763722702860832,0.10516958253177681
musique,even_8,whole_parent,7,16,0.10344021767377853,0.1263749455494588
musique,even_8,whole_parent,8,16,0.126427311450243,0.15079454373107434
musique,even_8,whole_parent,9,16,0.1178550161421299,0.13868364792672047
musique,even_8,whole_parent,10,16,0.116576436907053,0.13968992267182254
musique,even_8,whole_parent,11,16,0.10876196622848511,0.12981029588149706
musique,even_8,whole_parent,12,16,0.11382704973220825,0.13484889314684032
musique,even_8,whole_parent,13,16,0.10825502127408981,0.1301088331985686
musique,even_8,whole_parent,14,16,0.1102391742169857,0.13306779854624426
musique,even_8,whole_parent,15,16,0.13322610780596733,0.16879809348602828
musique,even_8,whole_parent,16,16,0.1509011797606945,0.19283987919218698
musique,even_8,whole_parent,17,16,0.16270549222826958,0.20152757977896446
musique,even_8,whole_parent,18,16,0.17808520793914795,0.22260619532818257
musique,even_8,whole_parent,19,16,0.1633221134543419,0.20155880406553933
musique,even_8,whole_parent,20,16,0.18678049743175507,0.23128078007309097
musique,even_8,whole_parent,21,16,0.20241736620664597,0.25109477068829655
musique,even_8,whole_parent,22,16,0.2075183056294918,0.2595380348833126
musique,even_8,whole_parent,23,16,0.2017991803586483,0.2543026319138903
musique,even_8,whole_parent,24,16,0.21927525103092194,0.2803909824142381
musique,even_8,whole_parent,25,16,0.2191638983786106,0.28234213489905297
musique,even_8,whole_parent,26,16,0.23240496963262558,0.3016002648197479
musique,even_8,whole_parent,27,16,0.2804071307182312,0.34231514474277874
musique,last_1,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_1,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_1,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_1,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_1,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_1,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_1,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_1,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_1,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_1,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_1,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_1,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_1,whole_parent,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_1,whole_parent,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_1,whole_parent,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_1,whole_parent,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_1,whole_parent,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_1,whole_parent,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_1,whole_parent,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_1,whole_parent,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_1,whole_parent,20,16,6.332993507385254e-08,9.764240996600059e-08
musique,last_1,whole_parent,21,16,1.043081283569336e-07,1.219712610821791e-07
musique,last_1,whole_parent,22,16,1.0803341865539551e-07,1.1194481850651443e-07
musique,last_1,whole_parent,23,16,8.568167686462402e-08,1.0317103880737892e-07
musique,last_1,whole_parent,24,16,7.82310962677002e-08,1.3112810184656115e-07
musique,last_1,whole_parent,25,16,5.21540641784668e-08,8.127623881873275e-08
musique,last_1,whole_parent,26,16,8.568167686462402e-08,1.2985188557157944e-07
musique,last_1,whole_parent,27,16,0.0017260648310184479,0.0012489555180770857
musique,last_12,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_12,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_12,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_12,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_12,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_12,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_12,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_12,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_12,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_12,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_12,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_12,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_12,whole_parent,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_12,whole_parent,13,16,1.1920928955078125e-07,1.5341684432308377e-07
