git_sha,dataset,model_tier,seed,tokenizer_fingerprint,stage,setting,example_id,split_count,encoding_block_references,encoding_context_tokens,routing_chunk_tokens,materialization_budget,k_storage_mode,position_policy,requested_distance,original_logical_distance,effective_distance,distance_over_training_context,distance_over_model_operation_limit,oracle_mode,loss,token_accuracy,sa_full_loss,sa_tail_loss,rcb,retrieval_key_rmse_vs_exact,memory_attention_mass,memory_last_query_attention_mass,memory_attention_entropy,memory_attention_max_weight,retrieval_logit_rmse_vs_exact,retrieval_attention_l1_vs_exact,retrieval_top_token_agreement_vs_exact,recall_at_k,routing_mrr,retrieved_physical_kv_tokens,maximum_native_operation,model_operation_limit,native_limit_violations
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,local,,101.0,1.0,0.00390625,0.00390625,native_oracle,0.039535727351903915,1.0,0.03366762911900878,1.9579202756285667,0.9969504533390979,0.6964763700962067,0.8710200786590576,0.8071078062057495,3.233613967895508,0.7547764182090759,4.579465389251709,1.1336217522621155,0.375,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,local,,84.0,1.0,0.00390625,0.00390625,native_oracle,0.04218379035592079,1.0,0.03366762911900878,1.9579202756285667,0.9955743019232117,0.7190194427967072,0.8564058542251587,0.7830599546432495,3.1686818599700928,0.3461678624153137,5.048377633094788,0.9612993597984314,0.5,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,local,,85.0,1.0,0.00390625,0.00390625,native_oracle,0.03647923469543457,1.0,0.03366762911900878,1.9579202756285667,0.9985388584074312,0.8095938563346863,0.8569233417510986,0.7873154878616333,3.127663731575012,0.8097710013389587,5.184956789016724,0.983343780040741,0.375,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.04439208284020424,1.0,0.03366762911900878,1.9579202756285667,0.9944266914530955,0.8282560706138611,0.8002299070358276,0.697842001914978,2.8480337858200073,0.5102201700210571,5.775249481201172,1.1491490602493286,0.375,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.032505955547094345,1.0,0.03366762911900878,1.9579202756285667,1.000603701168878,0.8166762888431549,0.8976457118988037,0.8515354692935944,3.426985740661621,0.925519585609436,4.860919237136841,1.0724673569202423,0.375,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,local,,86.0,1.0,0.00390625,0.00390625,native_oracle,0.134489044547081,1.0,0.03366762911900878,1.9579202756285667,0.9476048970955273,0.8407935798168182,0.7961001992225647,0.7080045640468597,2.793341636657715,0.4401368498802185,6.779122710227966,1.1706233322620392,0.375,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,local,,99.0,1.0,0.00390625,0.00390625,native_oracle,0.03602282330393791,1.0,0.03366762911900878,1.9579202756285667,0.9987760473193573,0.8366238176822662,0.8744295835494995,0.8073944449424744,3.3314133882522583,0.25183501839637756,5.699418425559998,1.068202793598175,0.5,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,local,,74.0,1.0,0.00390625,0.00390625,native_oracle,0.059031952172517776,1.0,0.03366762911900878,1.9579202756285667,0.9868186107996173,0.7519131898880005,0.8397898972034454,0.7640226185321808,3.051104187965393,0.5164019465446472,4.7666884660720825,0.9275096654891968,0.5,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,local,,75.0,1.0,0.00390625,0.00390625,native_oracle,0.0551326721906662,1.0,0.03366762911900878,1.9579202756285667,0.9888449975056065,0.6923855245113373,0.9039103090763092,0.8596043288707733,3.5107282400131226,0.6686887145042419,4.169865787029266,0.9787315726280212,0.625,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.051004618406295776,1.0,0.03366762911900878,1.9579202756285667,0.9909902739025799,0.8351922333240509,0.8811913132667542,0.8230729401111603,3.367845296859741,0.2932283282279968,5.306126356124878,0.987208902835846,0.625,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,local,,102.0,1.0,0.00390625,0.00390625,native_oracle,0.07722573727369308,1.0,0.03366762911900878,1.9579202756285667,0.977363623101314,0.7016599476337433,0.8695529401302338,0.8114446997642517,3.2394211292266846,0.33099135756492615,4.879995107650757,0.9395926892757416,0.5,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,exact,,97.0,97.0,0.37890625,0.37890625,native_oracle,0.03182130679488182,1.0,0.03366762911900878,1.9579202756285667,1.0009595009924896,0.0,0.8624371588230133,0.8450656831264496,2.9395999908447266,0.9796579480171204,0.0,0.0,1.0,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,exact,,101.0,101.0,0.39453125,0.39453125,native_oracle,0.032354891300201416,1.0,0.03366762911900878,1.9579202756285667,1.000682206580923,0.0,0.881769061088562,0.8571345806121826,3.1370893716812134,0.9921930432319641,0.0,0.0,1.0,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,exact,,84.0,84.0,0.328125,0.328125,native_oracle,0.03581133112311363,1.0,0.03366762911900878,1.9579202756285667,0.9988859560578007,0.0,0.8794015049934387,0.8612875640392303,2.963663339614868,0.9969870448112488,0.0,0.0,1.0,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,exact,,85.0,85.0,0.33203125,0.33203125,native_oracle,0.033574651926755905,1.0,0.03366762911900878,1.9579202756285667,1.0000483185991307,0.0,0.872052937746048,0.8540236055850983,2.977796792984009,0.9993754029273987,0.0,0.0,1.0,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.03706008195877075,1.0,0.03366762911900878,1.9579202756285667,0.998237002378084,0.0,0.8246305286884308,0.8097406625747681,2.690037727355957,0.9997770190238953,0.0,0.0,1.0,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.03260299935936928,1.0,0.03366762911900878,1.9579202756285667,1.000553269219388,0.0,0.9060694575309753,0.8887127637863159,3.363175630569458,0.9880911111831665,0.0,0.0,1.0,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,exact,,86.0,86.0,0.3359375,0.3359375,native_oracle,0.0329110324382782,1.0,0.03366762911900878,1.9579202756285667,1.0003931898870468,0.0,0.8188602328300476,0.8029688000679016,2.620643973350525,0.9992789626121521,0.0,0.0,1.0,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,exact,,99.0,99.0,0.38671875,0.38671875,native_oracle,0.03643256798386574,1.0,0.03366762911900878,1.9579202756285667,0.9985631102704354,0.0,0.8881358802318573,0.8510247468948364,3.139432907104492,0.9375026822090149,0.0,0.0,1.0,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,exact,,74.0,74.0,0.2890625,0.2890625,native_oracle,0.032789215445518494,1.0,0.03366762911900878,1.9579202756285667,1.0004564960194202,0.0,0.8582080006599426,0.8360629081726074,2.8811912536621094,0.9996246099472046,0.0,0.0,1.0,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,exact,,75.0,75.0,0.29296875,0.29296875,native_oracle,0.03229706734418869,1.0,0.03366762911900878,1.9579202756285667,1.0007122566661433,0.0,0.9128992259502411,0.8949721455574036,3.3562440872192383,0.9887131452560425,0.0,0.0,1.0,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.032791636884212494,1.0,0.03366762911900878,1.9579202756285667,1.0004552376406421,0.0,0.8956660628318787,0.8721631169319153,3.202338457107544,0.9780306220054626,0.0,0.0,1.0,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,exact,,102.0,102.0,0.3984375,0.3984375,native_oracle,0.033660754561424255,1.0,0.03366762911900878,1.9579202756285667,1.0000035725857501,0.0,0.8854275643825531,0.866420328617096,3.0549601316452026,0.990498960018158,0.0,0.0,1.0,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,fixed_32,32,97.0,32.0,0.125,0.125,native_oracle,0.03280940279364586,1.0,0.03366762911900878,1.9579202756285667,1.0004460050123458,0.6549639105796814,0.8530837297439575,0.7924616634845734,3.05863356590271,0.6670497059822083,3.8229146599769592,1.0999305844306946,0.5,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,fixed_32,32,101.0,32.0,0.125,0.125,native_oracle,0.034412797540426254,1.0,0.03366762911900878,1.9579202756285667,0.9996127491767939,0.6504113078117371,0.8734958469867706,0.8221964836120605,3.1876620054244995,0.8798141479492188,3.3943768739700317,0.7861237525939941,0.5,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,fixed_32,32,84.0,32.0,0.125,0.125,native_oracle,0.031194884330034256,1.0,0.03366762911900878,1.9579202756285667,1.0012850416464074,0.6814409792423248,0.8670173287391663,0.818784773349762,3.1178393363952637,0.7845084071159363,3.4837347269058228,0.6286867558956146,0.75,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,fixed_32,32,85.0,32.0,0.125,0.125,native_oracle,0.032928217202425,1.0,0.03366762911900878,1.9579202756285667,1.0003842592696572,0.7025764286518097,0.8573312163352966,0.805365800857544,3.076039671897888,0.9468660354614258,4.134143233299255,0.9277077317237854,0.5,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,fixed_32,32,94.0,32.0,0.125,0.125,native_oracle,0.03358087316155434,1.0,0.03366762911900878,1.9579202756285667,1.0000450855336547,0.48122939467430115,0.8145367205142975,0.7698446214199066,2.7555675506591797,0.979176938533783,3.452338993549347,0.6722717136144638,0.625,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,fixed_32,32,94.0,32.0,0.125,0.125,native_oracle,0.03244733437895775,1.0,0.03366762911900878,1.9579202756285667,1.0006341655511113,0.4837197810411453,0.9017646312713623,0.8686837553977966,3.4074774980545044,0.8956571221351624,2.6969167590141296,0.4918798804283142,0.625,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,fixed_32,32,86.0,32.0,0.125,0.125,native_oracle,0.03406709060072899,1.0,0.03366762911900878,1.9579202756285667,0.9997924069469543,0.6718839108943939,0.8063061535358429,0.7643312513828278,2.714301347732544,0.9310026168823242,4.351701855659485,0.8749039173126221,0.5,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,fixed_32,32,99.0,32.0,0.125,0.125,native_oracle,0.033191755414009094,1.0,0.03366762911900878,1.9579202756285667,1.0002473031313548,0.7244162857532501,0.8786821663379669,0.8234250545501709,3.271960496902466,0.5325121283531189,3.512317419052124,0.60343998670578,0.625,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,fixed_32,32,74.0,32.0,0.125,0.125,native_oracle,0.0359949953854084,1.0,0.03366762911900878,1.9579202756285667,0.9987905089954683,0.6227098405361176,0.8477786779403687,0.7949544787406921,2.990373373031616,0.8899216651916504,3.476168155670166,0.7920254170894623,0.625,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,fixed_32,32,75.0,32.0,0.125,0.125,native_oracle,0.038043707609176636,1.0,0.03366762911900878,1.9579202756285667,0.9977258295587611,0.586304098367691,0.9078652858734131,0.8789902329444885,3.4717466831207275,0.8648858070373535,3.606289267539978,0.9218130111694336,0.625,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,fixed_32,32,94.0,32.0,0.125,0.125,native_oracle,0.03176853060722351,1.0,0.03366762911900878,1.9579202756285667,1.0009869278419494,0.4983445852994919,0.8878941535949707,0.8473137319087982,3.308916211128235,0.7406296730041504,3.099388360977173,0.7754457294940948,0.5,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,fixed_32,32,102.0,32.0,0.125,0.125,native_oracle,0.03268330544233322,1.0,0.03366762911900878,1.9579202756285667,1.0005115355712053,0.6873699724674225,0.8758482038974762,0.8344221413135529,3.1656594276428223,0.8748380541801453,3.794939398765564,0.6713435649871826,0.625,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,fixed_64,64,97.0,64.0,0.25,0.25,native_oracle,0.033002614974975586,1.0,0.03366762911900878,1.9579202756285667,1.000345596065693,0.7221590876579285,0.8606668710708618,0.834055483341217,2.977933883666992,0.9665026664733887,4.148427248001099,0.7982299327850342,0.5,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,fixed_64,64,101.0,64.0,0.25,0.25,native_oracle,0.0338919460773468,1.0,0.03366762911900878,1.9579202756285667,0.9998834264519553,0.564719557762146,0.8802971839904785,0.8526642024517059,3.095201015472412,0.9993706345558167,3.089085817337036,0.7461997270584106,0.375,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,fixed_64,64,84.0,64.0,0.25,0.25,native_oracle,0.03535749018192291,1.0,0.03366762911900878,1.9579202756285667,0.9991218091522548,0.4931863248348236,0.8715031743049622,0.8374284505844116,3.0190781354904175,0.988243043422699,2.954872965812683,0.5976649969816208,0.625,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,fixed_64,64,85.0,64.0,0.25,0.25,native_oracle,0.033756304532289505,1.0,0.03366762911900878,1.9579202756285667,0.9999539169591677,0.5598688721656799,0.8688232898712158,0.8406448662281036,2.9948161840438843,0.9993379712104797,2.71051824092865,0.6452351808547974,0.75,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,fixed_64,64,94.0,64.0,0.25,0.25,native_oracle,0.03634589537978172,1.0,0.03366762911900878,1.9579202756285667,0.9986081524868208,0.732884019613266,0.8133504688739777,0.7592939734458923,2.718682646751404,0.997998058795929,3.701044201850891,0.9866117835044861,0.5,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,fixed_64,64,94.0,64.0,0.25,0.25,native_oracle,0.03399600088596344,1.0,0.03366762911900878,1.9579202756285667,0.9998293510119108,0.7186488509178162,0.9048472046852112,0.8859419226646423,3.32733154296875,0.9998021721839905,3.5529074668884277,1.0405655801296234,0.375,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,fixed_64,64,86.0,64.0,0.25,0.25,native_oracle,0.03239540010690689,1.0,0.03366762911900878,1.9579202756285667,1.0006611548719497,0.606574147939682,0.8124819993972778,0.7840672135353088,2.669358253479004,0.992715060710907,3.400088906288147,0.7248404622077942,0.625,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,fixed_64,64,99.0,64.0,0.25,0.25,native_oracle,0.038775261491537094,1.0,0.03366762911900878,1.9579202756285667,0.9973456539702346,0.7458641529083252,0.8858380317687988,0.8450839519500732,3.1875720024108887,0.896549642086029,3.8146063089370728,0.9341984391212463,0.5,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,fixed_64,64,74.0,64.0,0.25,0.25,native_oracle,0.03256803750991821,1.0,0.03366762911900878,1.9579202756285667,1.0005714382729758,0.6305468380451202,0.8536804616451263,0.8265302181243896,2.905743718147278,0.9981635212898254,2.330432176589966,0.6240079551935196,0.625,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,7,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,fixed_64,64,75.0,64.0,0.25,0.25,native_oracle,0.03131331503391266,1.0,0.03366762911900878,1.9579202756285667,1.001223495308356,0.5925496518611908,0.9120858907699585,0.8976121544837952,3.3568644523620605,0.9933285713195801,2.32767391204834,0.48578860610723495,0.75,1.0,1.0,37.0,104,256,0
