dataset,example_id,partition,annotated_hops,graph_type,seed,node_id,parent_id,facet_count,max_facet_score,top2_facet_score,winning_facet,path_facet_coverage,incremental_facet_coverage
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,1,independent,71,1,0,14,0.27264630794525146,0.2346593737602234,13,0.8666801452636719,0.03127491474151611
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,11,0,1,14,0.020733792334794998,-0.06412480026483536,0,0.8870672583580017,0.8870672583580017
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,11,1,3,14,-0.13877324759960175,-0.1767667829990387,12,0.8906828761100769,0.0036156177520751953
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,23,0,1,14,0.3984670639038086,0.2893396019935608,0,0.9977732300758362,0.9977732300758362
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,23,1,3,14,0.12179859727621078,0.028561580926179886,0,0.9977732300758362,0.0
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,37,0,1,14,-0.1547626554965973,-0.1567555069923401,5,1.0,1.0
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,37,1,3,14,-0.3437168002128601,-0.35363703966140747,8,1.0,0.0
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,53,0,1,14,0.024823453277349472,0.024050265550613403,1,0.99076908826828,0.99076908826828
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,53,1,3,14,-0.13279885053634644,-0.13870254158973694,0,0.99076908826828,0.0
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,71,0,1,14,0.267890602350235,0.2580975294113159,11,0.986856997013092,0.986856997013092
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,1,independent,71,1,3,14,0.16843214631080627,0.1558915674686432,11,0.986856997013092,0.0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,11,0,3,22,0.3043840825557709,0.1872158646583557,10,0.24133910238742828,0.24133910238742828
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,11,1,9,22,0.08698683977127075,0.04762571305036545,19,0.46369102597236633,0.22235192358493805
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,11,2,2,22,0.4191130995750427,0.37264859676361084,0,0.6573371887207031,0.1936461627483368
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,11,3,4,22,0.04773790389299393,0.028141412883996964,2,0.6753454804420471,0.018008291721343994
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,23,0,3,22,0.19790346920490265,0.15265581011772156,0,0.4910286068916321,0.4910286068916321
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,23,1,9,22,0.2885800004005432,0.28639256954193115,14,0.8159318566322327,0.3249032497406006
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,23,2,2,22,0.613309383392334,0.49350711703300476,0,0.9141945242881775,0.09826266765594482
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,23,3,4,22,0.3629518747329712,0.3315585255622864,8,0.9196121692657471,0.00541764497756958
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,37,0,3,22,-0.2565447688102722,-0.2613583207130432,16,0.27397283911705017,0.27397283911705017
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,37,1,9,22,-0.18383023142814636,-0.18509799242019653,17,0.3372602164745331,0.06328737735748291
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,37,2,2,22,0.0196780264377594,-0.016034569591283798,8,0.6840875148773193,0.34682729840278625
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,37,3,4,22,-0.1822482943534851,-0.18538732826709747,16,0.6840875148773193,0.0
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,53,0,3,22,0.21906545758247375,0.1296442300081253,10,0.24629417061805725,0.24629417061805725
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,53,1,9,22,0.012586601078510284,-0.002762608230113983,10,0.3879407048225403,0.14164653420448303
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,53,2,2,22,0.4048422873020172,0.34867846965789795,0,0.7273182272911072,0.3393775224685669
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,53,3,4,22,0.10620753467082977,0.10288707911968231,9,0.7294940948486328,0.0021758675575256348
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,71,0,3,22,0.31975218653678894,0.30731385946273804,16,0.531974732875824,0.531974732875824
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,71,1,9,22,0.3939322531223297,0.3804624080657959,18,0.687078058719635,0.15510332584381104
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,71,2,2,22,0.4840046167373657,0.4598335027694702,16,0.8669424057006836,0.17986434698104858
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,2,disconnected,71,3,4,22,0.40742379426956177,0.39602917432785034,18,0.8672094941139221,0.0002670884132385254
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,11,0,3,14,-0.04572702944278717,-0.0586770623922348,11,0.5484189987182617,0.5484189987182617
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,11,1,5,14,-0.24105919897556305,-0.2608535885810852,11,0.5484189987182617,0.0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,23,0,3,14,0.12414763867855072,0.11331936717033386,1,0.336648166179657,0.336648166179657
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,23,1,5,14,-0.03005530685186386,-0.03452802449464798,1,0.336648166179657,0.0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,37,0,3,14,-0.2608966827392578,-0.2794260084629059,5,0.32123032212257385,0.32123032212257385
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,37,1,5,14,-0.2708691358566284,-0.29987409710884094,5,0.32123032212257385,0.0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,53,0,3,14,0.11919806897640228,0.11258997768163681,8,0.3818298280239105,0.3818298280239105
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,53,1,5,14,0.07957157492637634,0.03961435705423355,8,0.3818298280239105,0.0
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,71,0,3,14,0.10397805273532867,0.06830394268035889,1,0.45995065569877625,0.45995065569877625
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,2,chain,71,1,5,14,-0.007716052234172821,-0.03760732337832451,1,0.45995065569877625,0.0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,11,0,0,13,0.05057220906019211,0.04040133208036423,1,0.43578779697418213,0.43578779697418213
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,11,1,4,13,0.014962505549192429,-0.000901518389582634,5,0.4381289482116699,0.002341151237487793
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,23,0,0,13,0.36426037549972534,0.3635132610797882,12,0.7195821404457092,0.7195821404457092
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,23,1,4,13,0.2207849770784378,0.21852713823318481,9,0.7195821404457092,0.0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,37,0,0,13,-0.043069563806056976,-0.08207045495510101,10,0.6656083464622498,0.6656083464622498
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,37,1,4,13,-0.06925574690103531,-0.123818039894104,10,0.6656083464622498,0.0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,53,0,0,13,0.08342744410037994,0.06637746840715408,9,0.730642557144165,0.730642557144165
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,53,1,4,13,-0.031828440725803375,-0.03230467066168785,9,0.730642557144165,0.0
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,71,0,0,13,0.26184573769569397,0.25645893812179565,12,0.6884937286376953,0.6884937286376953
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,2,chain,71,1,4,13,0.16390076279640198,0.1606634110212326,1,0.6884937286376953,0.0
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,11,0,4,11,-0.09261131286621094,-0.09991766512393951,4,0.44244784116744995,0.44244784116744995
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,11,1,5,11,-0.0389091931283474,-0.0550694614648819,4,0.6015205383300781,0.15907269716262817
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,23,0,4,11,-0.025003943592309952,-0.02858583815395832,6,0.10605023056268692,0.10605023056268692
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,23,1,5,11,0.08555448055267334,0.0723545178771019,10,0.36757907271385193,0.261528842151165
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,37,0,4,11,-0.1427040994167328,-0.1493481695652008,4,0.2045312374830246,0.2045312374830246
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,37,1,5,11,-0.12337513267993927,-0.12789788842201233,4,0.42160332202911377,0.21707208454608917
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,53,0,4,11,0.03631899878382683,0.02269723266363144,5,0.24931925535202026,0.24931925535202026
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,53,1,5,11,0.07468973845243454,0.05942101404070854,5,0.43263351917266846,0.1833142638206482
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,71,0,4,11,0.11000047624111176,0.061651408672332764,10,0.41448643803596497,0.41448643803596497
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,2,chain,71,1,5,11,0.20209498703479767,0.15188825130462646,10,0.6471271514892578,0.23264071345329285
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,11,0,4,25,-0.009250346571207047,-0.021154658868908882,19,0.3917314112186432,0.3917314112186432
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,11,1,6,25,-0.07613937556743622,-0.07826601713895798,19,0.3933418393135071,0.0016104280948638916
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,11,2,3,25,0.1423211693763733,0.08891873061656952,19,0.5135654211044312,0.12022358179092407
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,11,3,0,25,0.04804082214832306,0.039590589702129364,0,0.8056866526603699,0.2921212315559387
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,23,0,4,25,0.23081761598587036,0.21410714089870453,11,0.6720280647277832,0.6720280647277832
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,23,1,6,25,-0.043257806450128555,-0.06259456276893616,22,0.6738096475601196,0.0017815828323364258
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,23,2,3,25,0.2452736347913742,0.2183692753314972,11,0.7301738858222961,0.056364238262176514
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,23,3,0,25,0.3675796389579773,0.35488128662109375,0,0.9851253032684326,0.2549514174461365
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,37,0,4,25,0.03481179103255272,0.026693275198340416,19,0.594229519367218,0.594229519367218
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,37,1,6,25,-0.0003425106406211853,-0.036020178347826004,19,0.594229519367218,0.0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,37,2,3,25,0.03691587597131729,0.028360549360513687,19,0.598115086555481,0.0038855671882629395
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,37,3,0,25,0.1048036590218544,0.07730654627084732,19,0.8211248517036438,0.22300976514816284
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,53,0,4,25,0.15882974863052368,0.11560662090778351,18,0.7449164390563965,0.7449164390563965
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,53,1,6,25,0.03586464747786522,0.011254997923970222,19,0.7449164390563965,0.0
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,53,2,3,25,0.12580902874469757,0.09927034378051758,18,0.7810956835746765,0.03617924451828003
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,53,3,0,25,0.09521053731441498,0.09165573120117188,18,0.9313419461250305,0.150246262550354
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,71,0,4,25,0.10300638526678085,0.0901573896408081,21,0.6432018876075745,0.6432018876075745
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,71,1,6,25,-0.014506880193948746,-0.016336675733327866,22,0.6590698957443237,0.015868008136749268
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,71,2,3,25,0.10411758720874786,0.09836993366479874,21,0.6802221536636353,0.021152257919311523
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,2,disconnected,71,3,0,25,0.1764765977859497,0.17012405395507812,24,0.9072052240371704,0.22698307037353516
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,11,0,7,11,-0.14926452934741974,-0.18698373436927795,6,0.3731090724468231,0.3731090724468231
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,11,1,4,11,-0.185105100274086,-0.18650144338607788,1,0.4570426046848297,0.08393353223800659
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,23,0,7,11,0.17846502363681793,0.15578511357307434,5,0.5002316236495972,0.5002316236495972
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,23,1,4,11,0.16208216547966003,0.14907260239124298,8,0.5459895133972168,0.04575788974761963
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,37,0,7,11,-0.19176581501960754,-0.20670869946479797,6,0.3778025805950165,0.3778025805950165
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,37,1,4,11,-0.22656825184822083,-0.24134649336338043,6,0.3778025805950165,0.0
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,53,0,7,11,0.10686135292053223,0.02734517864882946,6,0.42109501361846924,0.42109501361846924
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,53,1,4,11,-0.13214603066444397,-0.1405756175518036,1,0.5133043527603149,0.0922093391418457
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,71,0,7,11,0.14353308081626892,0.12956510484218597,9,0.5715076923370361,0.5715076923370361
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,2,chain,71,1,4,11,0.060797639191150665,0.05744294822216034,9,0.5789071321487427,0.007399439811706543
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,11,0,0,20,0.22487841546535492,0.2091125249862671,3,0.6534204483032227,0.6534204483032227
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,11,1,5,20,0.27715933322906494,0.24859148263931274,3,0.7269335985183716,0.07351315021514893
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,23,0,0,20,0.48249977827072144,0.47053995728492737,2,0.7217732071876526,0.7217732071876526
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,23,1,5,20,0.53656005859375,0.5259457230567932,2,0.8606402277946472,0.13886702060699463
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,37,0,0,20,0.10822585225105286,0.0900261253118515,4,0.7819003462791443,0.7819003462791443
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,37,1,5,20,0.0791240930557251,0.06442952901124954,4,0.7819003462791443,0.0
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,53,0,0,20,0.24205805361270905,0.22192201018333435,15,0.6372557878494263,0.6372557878494263
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,53,1,5,20,0.24130256474018097,0.2291903793811798,15,0.698552668094635,0.06129688024520874
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,71,0,0,20,0.33043336868286133,0.29682421684265137,19,0.7142189145088196,0.7142189145088196
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,2,chain,71,1,5,20,0.329507976770401,0.2975875735282898,19,0.729753851890564,0.015534937381744385
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,11,0,4,22,0.32977837324142456,0.23316413164138794,0,0.8091205358505249,0.8091205358505249
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,11,1,6,22,-0.040345024317502975,-0.11222875863313675,0,0.8091205358505249,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,11,2,7,22,-0.08362779021263123,-0.10128587484359741,8,0.8091205358505249,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,11,3,0,22,0.22569753229618073,0.1743575632572174,0,0.8113979697227478,0.0022774338722229004
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,23,0,4,22,0.5496507883071899,0.4712370038032532,0,0.9267318248748779,0.9267318248748779
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,23,1,6,22,0.21557599306106567,0.15222285687923431,0,0.9267318248748779,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,23,2,7,22,0.20167669653892517,0.1559608280658722,0,0.9267318248748779,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,23,3,0,22,0.4739276170730591,0.36389869451522827,0,0.9397332668304443,0.013001441955566406
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,37,0,4,22,0.06803429871797562,0.05205024778842926,20,0.9109136462211609,0.9109136462211609
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,37,1,6,22,0.09649968147277832,0.05991469323635101,20,0.917275071144104,0.006361424922943115
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,37,2,7,22,-0.10689394176006317,-0.1405145823955536,20,0.917275071144104,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,37,3,0,22,-0.007925841957330704,-0.03394897282123566,20,0.9173111319541931,3.606081008911133e-05
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,53,0,4,22,0.280210018157959,0.21512582898139954,0,0.886880099773407,0.886880099773407
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,53,1,6,22,0.00567355751991272,-0.005783256143331528,19,0.9080924391746521,0.021212339401245117
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,53,2,7,22,-0.004196695983409882,-0.012555025517940521,0,0.9080924391746521,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,53,3,0,22,0.2341071367263794,0.16778448224067688,0,0.9410348534584045,0.03294241428375244
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,71,0,4,22,0.2996574938297272,0.2987370789051056,6,0.8599738478660583,0.8599738478660583
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,71,1,6,22,-0.0405912771821022,-0.05811446160078049,20,0.8883206844329834,0.02834683656692505
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,71,2,7,22,0.09458896517753601,0.08970435708761215,21,0.8883206844329834,0.0
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,2,disconnected,71,3,0,22,0.20315435528755188,0.1894788295030594,21,0.8883206844329834,0.0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,11,0,1,22,-0.16100971400737762,-0.1962210237979889,19,0.012249634601175785,0.012249634601175785
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,11,1,5,22,0.13347317278385162,0.1027320995926857,0,0.7068392038345337,0.6945895692333579
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,11,2,2,22,0.0820624977350235,0.07821459323167801,5,0.8820072412490845,0.17516803741455078
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,11,3,5,22,0.13347317278385162,0.1027320995926857,0,0.8820072412490845,0.0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,23,0,1,22,0.11591819673776627,0.10828367620706558,13,0.1746882051229477,0.1746882051229477
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,23,1,5,22,0.5195348262786865,0.4337080121040344,0,0.8954134583473206,0.7207252532243729
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,23,2,2,22,0.45206618309020996,0.4398648738861084,15,0.9937076568603516,0.098294198513031
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,23,3,5,22,0.5195348262786865,0.4337080121040344,0,0.9937076568603516,0.0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,37,0,1,22,-0.18421152234077454,-0.20148134231567383,14,0.020845336839556694,0.020845336839556694
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,37,1,5,22,-0.004864208400249481,-0.016515277326107025,14,0.8765425086021423,0.8556971717625856
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,37,2,2,22,0.008624762296676636,-0.0029111243784427643,14,0.9030681848526001,0.026525676250457764
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,37,3,5,22,-0.004864208400249481,-0.016515277326107025,14,0.9030681848526001,0.0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,53,0,1,22,0.018477734178304672,-0.005444577895104885,18,0.0014852036256343126,0.0014852036256343126
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,53,1,5,22,0.1381542682647705,0.13186362385749817,18,0.7712185382843018,0.7697333346586674
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,53,2,2,22,0.1188376247882843,0.11506500840187073,18,0.9221048355102539,0.15088629722595215
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,53,3,5,22,0.1381542682647705,0.13186362385749817,18,0.9221048355102539,0.0
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,71,0,1,22,0.21669813990592957,0.2163994014263153,15,0.4455324411392212,0.4455324411392212
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,71,1,5,22,0.3476411998271942,0.29354068636894226,21,0.903622031211853,0.45808959007263184
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,71,2,2,22,0.2869073450565338,0.2537764310836792,21,0.9075410962104797,0.003919064998626709
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,2,disconnected,71,3,5,22,0.3476411998271942,0.29354068636894226,21,0.9075410962104797,0.0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,11,0,2,17,0.15244974195957184,0.13409258425235748,4,0.8975726366043091,0.8975726366043091
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,11,1,3,17,-0.14156213402748108,-0.18233084678649902,10,0.8975726366043091,0.0
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,23,0,2,17,0.5164469480514526,0.492975115776062,4,0.8390477299690247,0.8390477299690247
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,23,1,3,17,0.20201173424720764,0.2014218121767044,8,0.8559306859970093,0.01688295602798462
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,37,0,2,17,-0.07966308295726776,-0.09468332678079605,7,0.8723022937774658,0.8723022937774658
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,37,1,3,17,-0.11966482549905777,-0.16108202934265137,7,0.9182836413383484,0.04598134756088257
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,53,0,2,17,0.16571033000946045,0.1566447913646698,8,0.8592856526374817,0.8592856526374817
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,53,1,3,17,0.08515014499425888,0.0592099130153656,10,0.909054160118103,0.04976850748062134
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,71,0,2,17,0.36209917068481445,0.3416815400123596,16,0.8975907564163208,0.8975907564163208
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,1,independent,71,1,3,17,0.2481195032596588,0.21980562806129456,16,0.9061720967292786,0.008581340312957764
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,11,0,3,30,0.5571589469909668,0.4700166583061218,0,0.9166563749313354,0.9166563749313354
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,11,1,4,30,0.20598921179771423,0.18565687537193298,0,0.9166563749313354,0.0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,11,2,0,30,0.4091188907623291,0.3501547574996948,0,0.9911144971847534,0.07445812225341797
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,11,3,3,30,0.5571589469909668,0.4700166583061218,0,0.9911144971847534,0.0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,23,0,3,30,0.637108325958252,0.5566235780715942,0,0.8673588037490845,0.8673588037490845
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,23,1,4,30,0.3990137279033661,0.39345407485961914,17,0.9191610813140869,0.05180227756500244
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,23,2,0,30,0.5517591834068298,0.5295650959014893,0,0.9891713857650757,0.07001030445098877
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,23,3,3,30,0.637108325958252,0.5566235780715942,0,0.9891713857650757,0.0
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,37,0,3,30,-0.06475260853767395,-0.07455066591501236,17,0.6794389486312866,0.6794389486312866
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,2,disconnected,37,1,4,30,-0.10923656076192856,-0.122325599193573,21,0.68271803855896,0.00327908992767334
