dataset,example_id,partition,seed,scale,facet_count,mean_score,score_std,scale_max
musique,3hop2__103871_20335_9331,validation,37,1,42,-0.3031843900680542,0.11569498479366302,0.0898708775639534
musique,3hop2__103871_20335_9331,validation,37,2,41,-0.32635965943336487,0.09772638231515884,0.03303074836730957
musique,3hop2__103871_20335_9331,validation,37,4,39,-0.3497265875339508,0.07419242709875107,-0.0635048970580101
musique,3hop2__103871_20335_9331,validation,37,8,35,-0.3718529939651489,0.05775162950158119,-0.16995105147361755
musique,3hop2__103871_20335_9331,validation,37,16,27,-0.38549908995628357,0.055877551436424255,-0.21800574660301208
musique,3hop2__103871_20335_9331,validation,53,global,1,-0.3321460485458374,0.12172737717628479,-0.023133713752031326
musique,3hop2__103871_20335_9331,validation,53,1,42,-0.15799637138843536,0.11436464637517929,0.19702616333961487
musique,3hop2__103871_20335_9331,validation,53,2,41,-0.17328287661075592,0.10346807539463043,0.13930407166481018
musique,3hop2__103871_20335_9331,validation,53,4,39,-0.1885945051908493,0.09482400864362717,0.12419621646404266
musique,3hop2__103871_20335_9331,validation,53,8,35,-0.20495721697807312,0.08658886700868607,0.056733813136816025
musique,3hop2__103871_20335_9331,validation,53,16,27,-0.21988478302955627,0.08233673870563507,0.00808928906917572
musique,3hop2__103871_20335_9331,validation,71,global,1,-0.4310563802719116,0.12693698704242706,-0.1648135632276535
musique,3hop2__103871_20335_9331,validation,71,1,42,-0.13197070360183716,0.1408482789993286,0.30394697189331055
musique,3hop2__103871_20335_9331,validation,71,2,41,-0.15056616067886353,0.13680554926395416,0.26809126138687134
musique,3hop2__103871_20335_9331,validation,71,4,39,-0.16497918963432312,0.126864954829216,0.23070049285888672
musique,3hop2__103871_20335_9331,validation,71,8,35,-0.1783253401517868,0.11631599068641663,0.1389009952545166
musique,3hop2__103871_20335_9331,validation,71,16,27,-0.18651461601257324,0.1038702130317688,0.06989847868680954
musique,3hop2__103889_30152_20999,validation,11,global,1,-0.4036487638950348,0.11221206188201904,-0.16255611181259155
musique,3hop2__103889_30152_20999,validation,11,1,26,-0.12259407341480255,0.10711513459682465,0.22444045543670654
musique,3hop2__103889_30152_20999,validation,11,2,25,-0.13443735241889954,0.10618411004543304,0.15410955250263214
musique,3hop2__103889_30152_20999,validation,11,4,23,-0.14535567164421082,0.10263121128082275,0.11575938761234283
musique,3hop2__103889_30152_20999,validation,11,8,19,-0.15630608797073364,0.09886935353279114,0.08553275465965271
musique,3hop2__103889_30152_20999,validation,11,16,11,-0.15893732011318207,0.093626968562603,0.06349830329418182
musique,3hop2__103889_30152_20999,validation,23,global,1,-0.09995061159133911,0.11880834400653839,0.11912807822227478
musique,3hop2__103889_30152_20999,validation,23,1,26,0.09127333015203476,0.15220625698566437,0.3957594633102417
musique,3hop2__103889_30152_20999,validation,23,2,25,0.09196154773235321,0.14617902040481567,0.37136584520339966
musique,3hop2__103889_30152_20999,validation,23,4,23,0.09410419315099716,0.1281260997056961,0.35610222816467285
musique,3hop2__103889_30152_20999,validation,23,8,19,0.10506052523851395,0.1034967377781868,0.3485608696937561
musique,3hop2__103889_30152_20999,validation,23,16,11,0.1290290206670761,0.08391260355710983,0.26648810505867004
musique,3hop2__103889_30152_20999,validation,37,global,1,-0.642323911190033,0.054028019309043884,-0.5323795080184937
musique,3hop2__103889_30152_20999,validation,37,1,26,-0.1951591968536377,0.1262599676847458,0.16534823179244995
musique,3hop2__103889_30152_20999,validation,37,2,25,-0.20939694344997406,0.11755980551242828,0.16675016283988953
musique,3hop2__103889_30152_20999,validation,37,4,23,-0.21972905099391937,0.09725606441497803,0.07488264888525009
musique,3hop2__103889_30152_20999,validation,37,8,19,-0.23579861223697662,0.06523817777633667,-0.06934383511543274
musique,3hop2__103889_30152_20999,validation,37,16,11,-0.24441753327846527,0.06068960577249527,-0.13401912152767181
musique,3hop2__103889_30152_20999,validation,53,global,1,-0.33958959579467773,0.12201005220413208,-0.09754479676485062
musique,3hop2__103889_30152_20999,validation,53,1,26,-0.09758321940898895,0.11120205372571945,0.2720111906528473
musique,3hop2__103889_30152_20999,validation,53,2,25,-0.11072582006454468,0.10613104701042175,0.2177562415599823
musique,3hop2__103889_30152_20999,validation,53,4,23,-0.12352214008569717,0.10099658370018005,0.15030382573604584
musique,3hop2__103889_30152_20999,validation,53,8,19,-0.13774365186691284,0.09611599892377853,0.09567194432020187
musique,3hop2__103889_30152_20999,validation,53,16,11,-0.14464306831359863,0.09608709067106247,0.061150938272476196
musique,3hop2__103889_30152_20999,validation,71,global,1,-0.35269904136657715,0.13101817667484283,-0.10185746848583221
musique,3hop2__103889_30152_20999,validation,71,1,26,-0.027560582384467125,0.1601410061120987,0.31182485818862915
musique,3hop2__103889_30152_20999,validation,71,2,25,-0.03729270398616791,0.15899665653705597,0.29152408242225647
musique,3hop2__103889_30152_20999,validation,71,4,23,-0.04987562447786331,0.1459161639213562,0.28363221883773804
musique,3hop2__103889_30152_20999,validation,71,8,19,-0.05531853809952736,0.1268071085214615,0.2364804744720459
musique,3hop2__103889_30152_20999,validation,71,16,11,-0.0368044450879097,0.10581371933221817,0.182840496301651
musique,3hop2__106842_30645_84681,test,11,global,1,-0.52653568983078,0.16206440329551697,-0.09291648864746094
musique,3hop2__106842_30645_84681,test,11,1,21,-0.3195049464702606,0.14276160299777985,0.06517612934112549
musique,3hop2__106842_30645_84681,test,11,2,20,-0.34536972641944885,0.14383921027183533,0.040464211255311966
musique,3hop2__106842_30645_84681,test,11,4,18,-0.35931459069252014,0.1476575881242752,-0.005906060338020325
musique,3hop2__106842_30645_84681,test,11,8,14,-0.3671668767929077,0.15103961527347565,-0.010953620076179504
musique,3hop2__106842_30645_84681,test,11,16,6,-0.37603139877319336,0.1516408771276474,-0.014087706804275513
musique,3hop2__106842_30645_84681,test,23,global,1,-0.44295206665992737,0.18193571269512177,0.04861878603696823
musique,3hop2__106842_30645_84681,test,23,1,21,-0.052526313811540604,0.1595536172389984,0.384684681892395
musique,3hop2__106842_30645_84681,test,23,2,20,-0.05950535461306572,0.1578858345746994,0.3392235040664673
musique,3hop2__106842_30645_84681,test,23,4,18,-0.051931578665971756,0.14879105985164642,0.2974250018596649
musique,3hop2__106842_30645_84681,test,23,8,14,-0.04005642607808113,0.14068391919136047,0.2777283191680908
musique,3hop2__106842_30645_84681,test,23,16,6,-0.04672572761774063,0.13905492424964905,0.2421151101589203
musique,3hop2__106842_30645_84681,test,37,global,1,-0.737609326839447,0.08753698319196701,-0.47741955518722534
musique,3hop2__106842_30645_84681,test,37,1,21,-0.35604003071784973,0.1375049352645874,0.08118703961372375
musique,3hop2__106842_30645_84681,test,37,2,20,-0.3785844147205353,0.12202813476324081,-0.03162218630313873
musique,3hop2__106842_30645_84681,test,37,4,18,-0.3866218328475952,0.11083564907312393,-0.10477757453918457
musique,3hop2__106842_30645_84681,test,37,8,14,-0.3847702145576477,0.09857991337776184,-0.1509813815355301
musique,3hop2__106842_30645_84681,test,37,16,6,-0.40192168951034546,0.08950439095497131,-0.21524015069007874
musique,3hop2__106842_30645_84681,test,53,global,1,-0.32594814896583557,0.16925577819347382,0.056000880897045135
musique,3hop2__106842_30645_84681,test,53,1,21,-0.17682971060276031,0.12135439366102219,0.16692358255386353
musique,3hop2__106842_30645_84681,test,53,2,20,-0.19176699221134186,0.12208015471696854,0.1489379107952118
musique,3hop2__106842_30645_84681,test,53,4,18,-0.20835784077644348,0.11971193552017212,0.10378099977970123
musique,3hop2__106842_30645_84681,test,53,8,14,-0.22354303300380707,0.1149226650595665,0.0859207883477211
musique,3hop2__106842_30645_84681,test,53,16,6,-0.2262120246887207,0.11529645323753357,0.036827486008405685
musique,3hop2__106842_30645_84681,test,71,global,1,-0.5740479826927185,0.1453203707933426,-0.2319076806306839
musique,3hop2__106842_30645_84681,test,71,1,21,-0.1720859557390213,0.14375926554203033,0.20636464655399323
musique,3hop2__106842_30645_84681,test,71,2,20,-0.19304321706295013,0.1342574954032898,0.14979946613311768
musique,3hop2__106842_30645_84681,test,71,4,18,-0.20406953990459442,0.13113173842430115,0.11192719638347626
musique,3hop2__106842_30645_84681,test,71,8,14,-0.21228231489658356,0.13093611598014832,0.09804641455411911
musique,3hop2__106842_30645_84681,test,71,16,6,-0.21798861026763916,0.13078506290912628,0.09145677089691162
musique,3hop2__11282_57233_56883,test,11,global,1,-0.3517165184020996,0.2207721322774887,0.024459343403577805
musique,3hop2__11282_57233_56883,test,11,1,31,-0.3092186450958252,0.12527282536029816,0.05325295031070709
musique,3hop2__11282_57233_56883,test,11,2,30,-0.33634474873542786,0.11842425167560577,0.050047893077135086
musique,3hop2__11282_57233_56883,test,11,4,28,-0.3625667691230774,0.11237659305334091,0.002517813816666603
musique,3hop2__11282_57233_56883,test,11,8,24,-0.38519057631492615,0.1073336973786354,-0.07163913547992706
musique,3hop2__11282_57233_56883,test,11,16,16,-0.40253734588623047,0.10266319662332535,-0.1282528042793274
musique,3hop2__11282_57233_56883,test,23,global,1,-0.30017200112342834,0.2562623620033264,0.19089961051940918
musique,3hop2__11282_57233_56883,test,23,1,31,-0.04393799975514412,0.13745054602622986,0.2816239297389984
musique,3hop2__11282_57233_56883,test,23,2,30,-0.044381141662597656,0.13437825441360474,0.29888036847114563
musique,3hop2__11282_57233_56883,test,23,4,28,-0.04378213733434677,0.1323685199022293,0.27401795983314514
musique,3hop2__11282_57233_56883,test,23,8,24,-0.0470859557390213,0.13094088435173035,0.26021796464920044
musique,3hop2__11282_57233_56883,test,23,16,16,-0.04970956966280937,0.12802495062351227,0.22614090144634247
musique,3hop2__11282_57233_56883,test,37,global,1,-0.6713656783103943,0.13493913412094116,-0.3950098156929016
musique,3hop2__11282_57233_56883,test,37,1,31,-0.36737343668937683,0.11091790348291397,0.09284906089305878
musique,3hop2__11282_57233_56883,test,37,2,30,-0.3948509991168976,0.09290587902069092,-0.05975938215851784
musique,3hop2__11282_57233_56883,test,37,4,28,-0.42322811484336853,0.07661059498786926,-0.1646280139684677
musique,3hop2__11282_57233_56883,test,37,8,24,-0.4464496970176697,0.06857229769229889,-0.2062803953886032
musique,3hop2__11282_57233_56883,test,37,16,16,-0.4610813856124878,0.06067715957760811,-0.25094541907310486
musique,3hop2__11282_57233_56883,test,53,global,1,-0.21072567999362946,0.19978570938110352,0.11844132840633392
musique,3hop2__11282_57233_56883,test,53,1,31,-0.18526756763458252,0.10555469244718552,0.18828798830509186
musique,3hop2__11282_57233_56883,test,53,2,30,-0.20048148930072784,0.09943289309740067,0.09938520938158035
musique,3hop2__11282_57233_56883,test,53,4,28,-0.21448363363742828,0.09316518157720566,-0.006810138002038002
musique,3hop2__11282_57233_56883,test,53,8,24,-0.22823214530944824,0.08935519307851791,-0.04235351085662842
musique,3hop2__11282_57233_56883,test,53,16,16,-0.24032391607761383,0.08446887880563736,-0.07790027558803558
musique,3hop2__11282_57233_56883,test,71,global,1,-0.5757773518562317,0.1523950845003128,-0.2457573413848877
musique,3hop2__11282_57233_56883,test,71,1,31,-0.14407920837402344,0.12829235196113586,0.18193231523036957
musique,3hop2__11282_57233_56883,test,71,2,30,-0.15592581033706665,0.12658314406871796,0.1734890639781952
musique,3hop2__11282_57233_56883,test,71,4,28,-0.16659954190254211,0.12270347028970718,0.1480632871389389
musique,3hop2__11282_57233_56883,test,71,8,24,-0.1728200763463974,0.11783106625080109,0.08619719743728638
musique,3hop2__11282_57233_56883,test,71,16,16,-0.18479938805103302,0.1110086441040039,0.07028357684612274
musique,4hop1__105002_17130_70784_61381,validation,11,global,1,-0.518751323223114,0.1342971920967102,-0.1583946943283081
musique,4hop1__105002_17130_70784_61381,validation,11,1,24,-0.2180282026529312,0.15068358182907104,0.28853362798690796
musique,4hop1__105002_17130_70784_61381,validation,11,2,23,-0.23093794286251068,0.15531373023986816,0.28159576654434204
musique,4hop1__105002_17130_70784_61381,validation,11,4,21,-0.23762018978595734,0.15885962545871735,0.23801785707473755
musique,4hop1__105002_17130_70784_61381,validation,11,8,17,-0.24369826912879944,0.15948142111301422,0.2102137953042984
musique,4hop1__105002_17130_70784_61381,validation,11,16,9,-0.2468331903219223,0.15956692397594452,0.16354332864284515
musique,4hop1__105002_17130_70784_61381,validation,23,global,1,-0.41722890734672546,0.1578904241323471,0.05735889822244644
musique,4hop1__105002_17130_70784_61381,validation,23,1,24,-0.041781455278396606,0.13851656019687653,0.3663007915019989
musique,4hop1__105002_17130_70784_61381,validation,23,2,23,-0.04503851756453514,0.13214756548404694,0.33694058656692505
musique,4hop1__105002_17130_70784_61381,validation,23,4,21,-0.04446454346179962,0.12371103465557098,0.3343327045440674
musique,4hop1__105002_17130_70784_61381,validation,23,8,17,-0.046067625284194946,0.11420255899429321,0.2793956995010376
musique,4hop1__105002_17130_70784_61381,validation,23,16,9,-0.047301262617111206,0.11319811642169952,0.23389311134815216
musique,4hop1__105002_17130_70784_61381,validation,37,global,1,-0.7220839858055115,0.08990620821714401,-0.5369200706481934
musique,4hop1__105002_17130_70784_61381,validation,37,1,24,-0.3294641673564911,0.12213487178087234,-0.0015960149466991425
musique,4hop1__105002_17130_70784_61381,validation,37,2,23,-0.3493780791759491,0.11030881106853485,-0.02256447821855545
musique,4hop1__105002_17130_70784_61381,validation,37,4,21,-0.3582126796245575,0.10238556563854218,-0.09261789917945862
musique,4hop1__105002_17130_70784_61381,validation,37,8,17,-0.3625630736351013,0.09278512746095657,-0.14794157445430756
musique,4hop1__105002_17130_70784_61381,validation,37,16,9,-0.36690568923950195,0.09029727429151535,-0.2062993347644806
musique,4hop1__105002_17130_70784_61381,validation,53,global,1,-0.40049123764038086,0.16320350766181946,0.019649626687169075
musique,4hop1__105002_17130_70784_61381,validation,53,1,24,-0.12511172890663147,0.1335720270872116,0.27972400188446045
musique,4hop1__105002_17130_70784_61381,validation,53,2,23,-0.1320347934961319,0.13568033277988434,0.26131120324134827
musique,4hop1__105002_17130_70784_61381,validation,53,4,21,-0.13702012598514557,0.13993991911411285,0.22305342555046082
musique,4hop1__105002_17130_70784_61381,validation,53,8,17,-0.1378619372844696,0.14120393991470337,0.17930933833122253
musique,4hop1__105002_17130_70784_61381,validation,53,16,9,-0.13854515552520752,0.14058217406272888,0.1371869444847107
musique,4hop1__105002_17130_70784_61381,validation,71,global,1,-0.5443824529647827,0.13902391493320465,-0.2300969660282135
musique,4hop1__105002_17130_70784_61381,validation,71,1,24,-0.1328078955411911,0.12892858684062958,0.20712697505950928
musique,4hop1__105002_17130_70784_61381,validation,71,2,23,-0.1406538039445877,0.125343456864357,0.1777745485305786
musique,4hop1__105002_17130_70784_61381,validation,71,4,21,-0.14782190322875977,0.12673163414001465,0.13591408729553223
musique,4hop1__105002_17130_70784_61381,validation,71,8,17,-0.14742067456245422,0.12571534514427185,0.12340325117111206
musique,4hop1__105002_17130_70784_61381,validation,71,16,9,-0.14709998667240143,0.12433372437953949,0.06891396641731262
musique,4hop1__105401_17130_70784_61381,test,11,global,1,-0.4906631410121918,0.12443449348211288,-0.2523369789123535
musique,4hop1__105401_17130_70784_61381,test,11,1,23,-0.1627553254365921,0.14087781310081482,0.22431594133377075
musique,4hop1__105401_17130_70784_61381,test,11,2,22,-0.17295397818088531,0.13789711892604828,0.20038074254989624
musique,4hop1__105401_17130_70784_61381,test,11,4,20,-0.17828825116157532,0.13778355717658997,0.17749392986297607
musique,4hop1__105401_17130_70784_61381,test,11,8,16,-0.18147648870944977,0.14062364399433136,0.15883991122245789
musique,4hop1__105401_17130_70784_61381,test,11,16,8,-0.1894751340150833,0.14285889267921448,0.09874182939529419
musique,4hop1__105401_17130_70784_61381,test,23,global,1,-0.3948131799697876,0.14320799708366394,-0.08017835021018982
musique,4hop1__105401_17130_70784_61381,test,23,1,23,0.016150671988725662,0.12517376244068146,0.3368949890136719
musique,4hop1__105401_17130_70784_61381,test,23,2,22,0.016489746049046516,0.1214599758386612,0.3545663058757782
musique,4hop1__105401_17130_70784_61381,test,23,4,20,0.019978037104010582,0.11309480667114258,0.32900404930114746
musique,4hop1__105401_17130_70784_61381,test,23,8,16,0.022927114740014076,0.10524160414934158,0.27422159910202026
musique,4hop1__105401_17130_70784_61381,test,23,16,8,0.021634012460708618,0.09682974219322205,0.22079654037952423
musique,4hop1__105401_17130_70784_61381,test,37,global,1,-0.7316932678222656,0.05828336998820305,-0.6295515298843384
musique,4hop1__105401_17130_70784_61381,test,37,1,23,-0.28336620330810547,0.13849130272865295,0.13941964507102966
musique,4hop1__105401_17130_70784_61381,test,37,2,22,-0.3004402816295624,0.12148314714431763,0.05328788608312607
musique,4hop1__105401_17130_70784_61381,test,37,4,20,-0.30632105469703674,0.0951557382941246,-0.09506134688854218
musique,4hop1__105401_17130_70784_61381,test,37,8,16,-0.30453673005104065,0.07892204821109772,-0.12449819594621658
musique,4hop1__105401_17130_70784_61381,test,37,16,8,-0.3176209628582001,0.06932062655687332,-0.17275363206863403
musique,4hop1__105401_17130_70784_61381,test,53,global,1,-0.37976518273353577,0.14713844656944275,-0.09606204181909561
musique,4hop1__105401_17130_70784_61381,test,53,1,23,-0.08644925802946091,0.12503188848495483,0.26164692640304565
musique,4hop1__105401_17130_70784_61381,test,53,2,22,-0.09237384796142578,0.12217660993337631,0.23259437084197998
musique,4hop1__105401_17130_70784_61381,test,53,4,20,-0.09512076526880264,0.12427636235952377,0.21729141473770142
musique,4hop1__105401_17130_70784_61381,test,53,8,16,-0.09347221255302429,0.12500424683094025,0.19135555624961853
musique,4hop1__105401_17130_70784_61381,test,53,16,8,-0.09541207551956177,0.12476620078086853,0.14202681183815002
musique,4hop1__105401_17130_70784_61381,test,71,global,1,-0.546297550201416,0.1034143790602684,-0.37870579957962036
musique,4hop1__105401_17130_70784_61381,test,71,1,23,-0.09035702049732208,0.11602668464183807,0.30732059478759766
musique,4hop1__105401_17130_70784_61381,test,71,2,22,-0.09642263501882553,0.11211445927619934,0.25621044635772705
musique,4hop1__105401_17130_70784_61381,test,71,4,20,-0.10360874980688095,0.10457206517457962,0.14977753162384033
musique,4hop1__105401_17130_70784_61381,test,71,8,16,-0.10736030340194702,0.10133989155292511,0.11073131114244461
musique,4hop1__105401_17130_70784_61381,test,71,16,8,-0.11538072675466537,0.09538279473781586,0.06410731375217438
musique,4hop1__105401_17130_70784_79935,validation,11,global,1,-0.49483391642570496,0.13620750606060028,-0.13616126775741577
musique,4hop1__105401_17130_70784_79935,validation,11,1,25,-0.15821239352226257,0.14903707802295685,0.2849062979221344
musique,4hop1__105401_17130_70784_79935,validation,11,2,24,-0.16710346937179565,0.14779870212078094,0.2709837257862091
musique,4hop1__105401_17130_70784_79935,validation,11,4,22,-0.16974757611751556,0.14872436225414276,0.21293404698371887
musique,4hop1__105401_17130_70784_79935,validation,11,8,18,-0.1714194416999817,0.14883874356746674,0.18656228482723236
musique,4hop1__105401_17130_70784_79935,validation,11,16,10,-0.17252908647060394,0.1492563635110855,0.11443284898996353
musique,4hop1__105401_17130_70784_79935,validation,23,global,1,-0.4163294732570648,0.1633613258600235,0.05696672201156616
musique,4hop1__105401_17130_70784_79935,validation,23,1,25,-0.03830302879214287,0.1222107782959938,0.3392370343208313
musique,4hop1__105401_17130_70784_79935,validation,23,2,24,-0.04142776131629944,0.1188962459564209,0.3059246838092804
musique,4hop1__105401_17130_70784_79935,validation,23,4,22,-0.0391143299639225,0.10936170816421509,0.2968739867210388
musique,4hop1__105401_17130_70784_79935,validation,23,8,18,-0.03726181760430336,0.09540167450904846,0.25518548488616943
musique,4hop1__105401_17130_70784_79935,validation,23,16,10,-0.03289235383272171,0.0852225124835968,0.16618438065052032
musique,4hop1__105401_17130_70784_79935,validation,37,global,1,-0.7004889845848083,0.07852455973625183,-0.5595496296882629
musique,4hop1__105401_17130_70784_79935,validation,37,1,25,-0.3241996765136719,0.132182314991951,0.03360692784190178
musique,4hop1__105401_17130_70784_79935,validation,37,2,24,-0.34632307291030884,0.11804287135601044,-0.04321211576461792
musique,4hop1__105401_17130_70784_79935,validation,37,4,22,-0.3569358289241791,0.10372381657361984,-0.09861843287944794
musique,4hop1__105401_17130_70784_79935,validation,37,8,18,-0.3689514696598053,0.08915775269269943,-0.16371437907218933
musique,4hop1__105401_17130_70784_79935,validation,37,16,10,-0.37465062737464905,0.06761904805898666,-0.25830721855163574
musique,4hop1__105401_17130_70784_79935,validation,53,global,1,-0.37508606910705566,0.1559971570968628,0.04925216734409332
musique,4hop1__105401_17130_70784_79935,validation,53,1,25,-0.08803576231002808,0.1349400281906128,0.28147631883621216
musique,4hop1__105401_17130_70784_79935,validation,53,2,24,-0.0930720642209053,0.13438676297664642,0.24405066668987274
musique,4hop1__105401_17130_70784_79935,validation,53,4,22,-0.09520724415779114,0.13550449907779694,0.2173367142677307
musique,4hop1__105401_17130_70784_79935,validation,53,8,18,-0.09508708119392395,0.13220416009426117,0.199410080909729
musique,4hop1__105401_17130_70784_79935,validation,53,16,10,-0.09358011186122894,0.1252918392419815,0.11811871826648712
musique,4hop1__105401_17130_70784_79935,validation,71,global,1,-0.5368913412094116,0.1199205070734024,-0.3213573098182678
musique,4hop1__105401_17130_70784_79935,validation,71,1,25,-0.14081023633480072,0.12461984157562256,0.16351458430290222
musique,4hop1__105401_17130_70784_79935,validation,71,2,24,-0.14870120584964752,0.122721366584301,0.16398638486862183
musique,4hop1__105401_17130_70784_79935,validation,71,4,22,-0.15821892023086548,0.12167180329561234,0.11588028073310852
musique,4hop1__105401_17130_70784_79935,validation,71,8,18,-0.16241072118282318,0.11587465554475784,0.07891175150871277
musique,4hop1__105401_17130_70784_79935,validation,71,16,10,-0.16264303028583527,0.11390169709920883,0.02954058349132538
musique,4hop1__105688_17130_70784_61381,test,11,global,1,-0.4804573357105255,0.137483149766922,-0.23925858736038208
musique,4hop1__105688_17130_70784_61381,test,11,1,30,-0.17290541529655457,0.14741794764995575,0.25235047936439514
musique,4hop1__105688_17130_70784_61381,test,11,2,29,-0.18702664971351624,0.15170744061470032,0.2522260546684265
musique,4hop1__105688_17130_70784_61381,test,11,4,27,-0.19785821437835693,0.15497064590454102,0.23814672231674194
musique,4hop1__105688_17130_70784_61381,test,11,8,23,-0.2047698199748993,0.156651109457016,0.19395235180854797
musique,4hop1__105688_17130_70784_61381,test,11,16,15,-0.2093251496553421,0.15483292937278748,0.1604280173778534
musique,4hop1__105688_17130_70784_61381,test,23,global,1,-0.41674304008483887,0.14624890685081482,-0.057641319930553436
musique,4hop1__105688_17130_70784_61381,test,23,1,30,-0.03180110082030296,0.1327519416809082,0.31431424617767334
musique,4hop1__105688_17130_70784_61381,test,23,2,29,-0.03804488852620125,0.13682270050048828,0.30563050508499146
musique,4hop1__105688_17130_70784_61381,test,23,4,27,-0.04628446325659752,0.13412031531333923,0.27497243881225586
musique,4hop1__105688_17130_70784_61381,test,23,8,23,-0.05158872902393341,0.12486125528812408,0.2546581029891968
musique,4hop1__105688_17130_70784_61381,test,23,16,15,-0.050380997359752655,0.11540057510137558,0.20164136588573456
musique,4hop1__105688_17130_70784_61381,test,37,global,1,-0.7437860369682312,0.07107523083686829,-0.6157573461532593
musique,4hop1__105688_17130_70784_61381,test,37,1,30,-0.3552992045879364,0.10058080404996872,-0.08718587458133698
musique,4hop1__105688_17130_70784_61381,test,37,2,29,-0.37940850853919983,0.09233254939317703,-0.1112152487039566
musique,4hop1__105688_17130_70784_61381,test,37,4,27,-0.39865127205848694,0.09123540669679642,-0.14480695128440857
musique,4hop1__105688_17130_70784_61381,test,37,8,23,-0.4209917187690735,0.08422309905290604,-0.19035589694976807
musique,4hop1__105688_17130_70784_61381,test,37,16,15,-0.4354618489742279,0.0740039199590683,-0.284016489982605
musique,4hop1__105688_17130_70784_61381,test,53,global,1,-0.41139528155326843,0.1643618494272232,-0.09707014262676239
musique,4hop1__105688_17130_70784_61381,test,53,1,30,-0.10338657349348068,0.14175857603549957,0.23584777116775513
musique,4hop1__105688_17130_70784_61381,test,53,2,29,-0.11091037094593048,0.1413053274154663,0.243037611246109
musique,4hop1__105688_17130_70784_61381,test,53,4,27,-0.11603622883558273,0.1454879194498062,0.227068692445755
musique,4hop1__105688_17130_70784_61381,test,53,8,23,-0.12167636305093765,0.14923851191997528,0.20476259291172028
musique,4hop1__105688_17130_70784_61381,test,53,16,15,-0.12569904327392578,0.14985020458698273,0.1646895706653595
musique,4hop1__105688_17130_70784_61381,test,71,global,1,-0.5591768622398376,0.1291717290878296,-0.3370165228843689
musique,4hop1__105688_17130_70784_61381,test,71,1,30,-0.182301327586174,0.14040648937225342,0.1350196897983551
musique,4hop1__105688_17130_70784_61381,test,71,2,29,-0.19633749127388,0.13664397597312927,0.12635616958141327
musique,4hop1__105688_17130_70784_61381,test,71,4,27,-0.2121131867170334,0.1274443417787552,0.06811036169528961
musique,4hop1__105688_17130_70784_61381,test,71,8,23,-0.22574806213378906,0.12418562173843384,0.057136863470077515
musique,4hop1__105688_17130_70784_61381,test,71,16,15,-0.2311708927154541,0.12191685289144516,0.012858618050813675
musique,4hop1__105688_17130_70784_79935,test,11,global,1,-0.46518585085868835,0.16100983321666718,-0.028991039842367172
musique,4hop1__105688_17130_70784_79935,test,11,1,23,-0.16717907786369324,0.14261522889137268,0.2563328742980957
musique,4hop1__105688_17130_70784_79935,test,11,2,22,-0.17706052958965302,0.14586228132247925,0.24625864624977112
musique,4hop1__105688_17130_70784_79935,test,11,4,20,-0.1807318925857544,0.1487276405096054,0.23816519975662231
musique,4hop1__105688_17130_70784_79935,test,11,8,16,-0.1868188977241516,0.15100795030593872,0.20431634783744812
musique,4hop1__105688_17130_70784_79935,test,11,16,8,-0.18985988199710846,0.1527983397245407,0.1543148010969162
musique,4hop1__105688_17130_70784_79935,test,23,global,1,-0.40123021602630615,0.18321675062179565,0.08294045180082321
musique,4hop1__105688_17130_70784_79935,test,23,1,23,-0.04432694986462593,0.14039023220539093,0.38840073347091675
musique,4hop1__105688_17130_70784_79935,test,23,2,22,-0.0510290153324604,0.14236502349376678,0.3705384135246277
musique,4hop1__105688_17130_70784_79935,test,23,4,20,-0.05083030089735985,0.13397666811943054,0.3232099115848541
musique,4hop1__105688_17130_70784_79935,test,23,8,16,-0.05285537242889404,0.11672136187553406,0.3161381483078003
musique,4hop1__105688_17130_70784_79935,test,23,16,8,-0.0535275824368,0.11648381501436234,0.24390144646167755
musique,4hop1__105688_17130_70784_79935,test,37,global,1,-0.711186945438385,0.0749439150094986,-0.5451709628105164
musique,4hop1__105688_17130_70784_79935,test,37,1,23,-0.33199557662010193,0.1080431416630745,-0.09235047549009323
musique,4hop1__105688_17130_70784_79935,test,37,2,22,-0.35657799243927,0.09317950159311295,-0.14278960227966309
musique,4hop1__105688_17130_70784_79935,test,37,4,20,-0.36569082736968994,0.08144454658031464,-0.17330625653266907
musique,4hop1__105688_17130_70784_79935,test,37,8,16,-0.37498247623443604,0.07801496237516403,-0.2254912257194519
musique,4hop1__105688_17130_70784_79935,test,37,16,8,-0.3849274516105652,0.07613523304462433,-0.26234403252601624
musique,4hop1__105688_17130_70784_79935,test,53,global,1,-0.34731629490852356,0.18991167843341827,0.20299500226974487
musique,4hop1__105688_17130_70784_79935,test,53,1,23,-0.08925309777259827,0.13588368892669678,0.3397511839866638
musique,4hop1__105688_17130_70784_79935,test,53,2,22,-0.09340018779039383,0.13217425346374512,0.28077027201652527
musique,4hop1__105688_17130_70784_79935,test,53,4,20,-0.09591750055551529,0.13609352707862854,0.2688229978084564
musique,4hop1__105688_17130_70784_79935,test,53,8,16,-0.0957731083035469,0.13962990045547485,0.24540160596370697
musique,4hop1__105688_17130_70784_79935,test,53,16,8,-0.09710881114006042,0.13975144922733307,0.1972118467092514
musique,4hop1__105688_17130_70784_79935,test,71,global,1,-0.535649836063385,0.12399285286664963,-0.27220502495765686
