dataset,example_id,partition,seed,proposal_width_per_facet,root_budget,candidate_count,correct_root_present,oracle_node_recall,complete_graph,visited_count,selection_seconds,search_seconds,logical_reference_tokens,conceptual_active_parents,counterfactual_native_kv_tokens,active_kv_fraction,native_kv_tokens,materialization_performed,evidence_tokens,selected_parent_tokens,selected_evidence_tokens,non_evidence_selected_tokens,evidence_density,root_evidence_fraction,root_contains_all_evidence
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,1,2,3,1,1.0,1,6,0.0003994000144302845,0.0014232000103220344,760,6,760,1.0,0,False,166,760,166,594,0.21842105263157896,0.8373493975903614,False
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,1,4,3,1,1.0,1,6,0.00040279998211190104,0.0013534000026993454,760,6,760,1.0,0,False,166,760,166,594,0.21842105263157896,0.8373493975903614,False
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,71,1,8,3,1,1.0,1,6,0.00046280003152787685,0.0018428000039421022,760,6,760,1.0,0,False,166,760,166,594,0.21842105263157896,0.8373493975903614,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,1,1,2,0,1.0,1,7,0.0003625000244937837,0.001673299993854016,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,1,2,2,0,1.0,1,7,0.00031860003946349025,0.0014331999700516462,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,1,4,2,0,1.0,1,7,0.0003100999747402966,0.0012865000171586871,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,1,8,2,0,1.0,1,7,0.0002581999870017171,0.0010242999996989965,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,1,1,3,0,1.0,1,7,0.00024699995992705226,0.0010941000073216856,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,1,2,3,0,1.0,1,7,0.0002521999995224178,0.0010239999974146485,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,1,4,3,0,1.0,1,7,0.0002498000394552946,0.0009484999463893473,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,1,8,3,0,1.0,1,7,0.00025100004859268665,0.000936900032684207,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,1,1,1,0,1.0,1,7,0.00024019996635615826,0.0011288999812677503,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,1,2,1,0,1.0,1,7,0.00025730003835633397,0.0016073000151664019,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,1,4,1,0,1.0,1,7,0.00046010001096874475,0.001825900049880147,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,1,8,1,0,1.0,1,7,0.0003361999988555908,0.0010956000187434256,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,1,1,2,0,1.0,1,7,0.00023860001238062978,0.0010989999864250422,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,1,2,2,0,1.0,1,7,0.00029689999064430594,0.0010193000198341906,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,1,4,2,0,1.0,1,7,0.00023599999258294702,0.0010171000030823052,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,1,8,2,0,1.0,1,7,0.00023629999486729503,0.001020599971525371,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,1,1,3,1,1.0,1,7,0.0002392000169493258,0.0010994999902322888,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,1,2,3,1,1.0,1,7,0.00023880001390352845,0.001011700020171702,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,1,4,3,1,1.0,1,7,0.00028199999360367656,0.0009468999924138188,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,1,8,3,1,1.0,1,7,0.00023970002075657248,0.001484899956267327,810,7,810,1.0,0,False,152,810,152,658,0.18765432098765433,0.3026315789473684,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,1,1,7,1,1.0,1,8,0.0004726999904960394,0.002792399958707392,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,1,2,7,1,1.0,1,8,0.0003426000475883484,0.0015301999519579113,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,1,4,7,1,1.0,1,8,0.00033089995849877596,0.0009667999693192542,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,1,8,7,1,1.0,1,8,0.0002818000502884388,0.0007383000338450074,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,1,1,6,1,1.0,1,8,0.0002657999866642058,0.0016595000051893294,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,1,2,6,1,1.0,1,8,0.00026870000874623656,0.0017256999853998423,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,1,4,6,1,1.0,1,8,0.00027059996500611305,0.0009503000183030963,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,1,8,6,1,1.0,1,8,0.0002790999715216458,0.001165200024843216,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,1,1,6,0,1.0,1,8,0.0005931999767199159,0.002083799976389855,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,1,2,6,0,1.0,1,8,0.00036830001045018435,0.003176799975335598,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,1,4,6,0,1.0,1,8,0.00048290000995621085,0.0014855999615974724,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,1,8,6,0,1.0,1,8,0.0004668000037781894,0.0012491000234149396,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,1,1,5,1,1.0,1,8,0.0004037999897263944,0.0023061000392772257,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,1,2,5,1,1.0,1,8,0.000408999971114099,0.001771500043105334,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,1,4,5,1,1.0,1,8,0.0003087999648414552,0.0014270999818108976,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,1,8,5,1,1.0,1,8,0.00028009997913613915,0.0014124999870546162,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,1,1,5,1,1.0,1,8,0.0003108000382781029,0.002099200035445392,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,1,2,5,1,1.0,1,8,0.0003497000434435904,0.0014245999627746642,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,1,4,5,1,1.0,1,8,0.00030229997355490923,0.0010371999815106392,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,1,8,5,1,1.0,1,8,0.0003399000270292163,0.0010654000216163695,970,8,970,1.0,0,False,140,970,140,830,0.14432989690721648,0.6214285714285714,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,1,1,3,0,1.0,1,6,0.00028029998065903783,0.0010439999750815332,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,1,2,3,0,1.0,1,6,0.0002929999609477818,0.001691900019068271,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,1,4,3,0,1.0,1,6,0.0004173999768681824,0.0013022999628446996,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,1,8,3,0,1.0,1,6,0.0003828000044450164,0.0013368999934755266,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,1,1,4,0,1.0,1,6,0.0003738999948836863,0.0015056999982334673,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,1,2,4,0,1.0,1,6,0.0003744999994523823,0.0014470000169239938,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,1,4,4,0,1.0,1,6,0.00043979997280985117,0.0014048999873921275,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,1,8,4,0,1.0,1,6,0.0004691999638453126,0.0013183000264689326,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,1,1,3,0,1.0,1,6,0.0004181999829597771,0.0018073000246658921,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,1,2,3,0,1.0,1,6,0.0004585999995470047,0.0014512999914586544,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,1,4,3,0,1.0,1,6,0.00040090002585202456,0.0013149000005796552,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,1,8,3,0,1.0,1,6,0.00039569998625665903,0.0013151000021025538,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,1,1,4,0,1.0,1,6,0.0003892999957315624,0.0015389000182040036,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,1,2,4,0,1.0,1,6,0.0003934000269509852,0.0014232000103220344,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,1,4,4,1,1.0,1,6,0.00040140002965927124,0.0012898999848403037,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,1,8,4,1,1.0,1,6,0.0005080999690108001,0.0013204000424593687,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,1,1,4,0,1.0,1,6,0.0008182000019587576,0.0017499999958090484,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,1,2,4,0,1.0,1,6,0.0004286999464966357,0.0014604999450966716,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,1,4,4,1,1.0,1,6,0.00040040002204477787,0.0012340000248514116,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,1,8,4,1,1.0,1,6,0.00039439997635781765,0.0012128999806009233,752,6,752,1.0,0,False,131,752,131,621,0.17420212765957446,0.6335877862595419,False
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,1,1,2,0,1.0,1,6,0.00036210002144798636,0.001553200010675937,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,1,2,2,1,1.0,1,6,0.0003662999952211976,0.0014315000153146684,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,1,4,2,1,1.0,1,6,0.00036619999445974827,0.0014345000381581485,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,1,8,2,1,1.0,1,6,0.00036399997770786285,0.0019032999989576638,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,1,1,5,1,1.0,1,6,0.0004906000103801489,0.0017133000073954463,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,1,2,5,1,1.0,1,6,0.0004767999635078013,0.0014420999796129763,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,1,4,5,1,1.0,1,6,0.00044249999336898327,0.0011999999987892807,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,1,8,5,1,1.0,1,6,0.0004152000183239579,0.0010859000030905008,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,1,1,3,0,1.0,1,6,0.00034959998447448015,0.001593399967532605,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,1,2,3,0,1.0,1,6,0.0003556999727152288,0.001457699981983751,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,1,4,3,0,1.0,1,6,0.00035830005072057247,0.001576300011947751,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,1,8,3,0,1.0,1,6,0.0006443000165745616,0.001241500023752451,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,1,1,5,1,1.0,1,6,0.00025040004402399063,0.0015193000435829163,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,1,2,5,1,1.0,1,6,0.00036829995224252343,0.0009697999921627343,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,1,4,5,1,1.0,1,6,0.00027489999774843454,0.0007730000070296228,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,1,8,5,1,1.0,1,6,0.000262899964582175,0.0007474999874830246,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,1,1,5,0,1.0,1,6,0.0002699000178836286,0.0011363999801687896,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,1,2,5,0,1.0,1,6,0.00025509996339678764,0.0009112000116147101,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,1,4,5,1,1.0,1,6,0.0002500999835319817,0.0007683999720029533,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,1,8,5,1,1.0,1,6,0.0002513999934308231,0.0006920999730937183,643,6,643,1.0,0,False,61,643,61,582,0.09486780715396578,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,1,1,3,0,1.0,1,8,0.0002443999983370304,0.0014620000147260725,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,1,2,3,1,1.0,1,8,0.0006493999972008169,0.002293800003826618,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,1,4,3,1,1.0,1,8,0.0003772000200115144,0.0020998999825678766,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,1,8,3,1,1.0,1,8,0.00043400004506111145,0.0025100999628193676,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,1,1,2,1,1.0,1,8,0.0004948999849148095,0.0028853000258095562,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,1,2,2,1,1.0,1,8,0.0003918000147677958,0.0017232999671250582,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,1,4,2,1,1.0,1,8,0.0005874999915249646,0.0014199999859556556,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,1,8,2,1,1.0,1,8,0.00027110002702102065,0.0011212000390514731,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,1,1,1,1,1.0,1,8,0.00023900001542642713,0.0017802999936975539,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,1,2,1,1,1.0,1,8,0.0002373000024817884,0.0020898000220768154,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,1,4,1,1,1.0,1,8,0.00025540002388879657,0.001857199997175485,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,1,8,1,1,1.0,1,8,0.000367900007404387,0.00211130001116544,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,1,1,3,0,1.0,1,8,0.0003053999971598387,0.0016226000152528286,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,1,2,3,1,1.0,1,8,0.0006444000173360109,0.0022847999935038388,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,1,4,3,1,1.0,1,8,0.00039519998244941235,0.002111000008881092,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,1,8,3,1,1.0,1,8,0.00037670001620426774,0.002141700009815395,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,1,1,3,0,1.0,1,8,0.00037349999183788896,0.002334599965251982,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,1,2,3,1,1.0,1,8,0.000382099999114871,0.0024115999694913626,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,1,4,3,1,1.0,1,8,0.00046499999007210135,0.002640600025188178,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,1,8,3,1,1.0,1,8,0.000451600004453212,0.0022344000171869993,939,8,939,1.0,0,False,54,939,54,885,0.05750798722044728,1.0,True
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,1,1,4,0,0.75,0,9,0.00044020003406330943,0.005360899958759546,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,1,2,4,1,1.0,1,10,0.0004227999597787857,0.005785000044852495,1284,10,1156,0.9003115264797508,0,False,161,1156,161,995,0.13927335640138408,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,1,4,4,1,1.0,1,10,0.0003321000258438289,0.004235000000335276,1284,10,1156,0.9003115264797508,0,False,161,1156,161,995,0.13927335640138408,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,1,8,4,1,1.0,1,10,0.0003483999753370881,0.00397820002399385,1284,10,1156,0.9003115264797508,0,False,161,1156,161,995,0.13927335640138408,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,1,1,5,0,0.75,0,9,0.000317899975925684,0.004319300001952797,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,1,2,5,0,0.75,0,9,0.00044899998465552926,0.005551900016143918,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,1,4,5,1,0.75,0,9,0.0005639000446535647,0.005054500012192875,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,1,8,5,1,0.75,0,9,0.000519900000654161,0.004011100041680038,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,1,1,2,0,0.75,0,9,0.00034139998024329543,0.0034549000556580722,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,1,2,2,0,0.75,0,9,0.00035799999022856355,0.004080700047779828,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,1,4,2,0,0.75,0,9,0.00035659997956827283,0.004791599989403039,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,1,8,2,0,0.75,0,9,0.00043399998685345054,0.004514199972618371,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,1,1,3,0,0.75,0,9,0.0002770000137388706,0.005050300038419664,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,1,2,3,0,0.75,0,9,0.0004989000153727829,0.003771800023969263,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,1,4,3,0,0.75,0,9,0.0003037999849766493,0.003677800006698817,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,1,8,3,0,0.75,0,9,0.0003336999798193574,0.0035051999730058014,1284,9,1028,0.8006230529595015,0,False,161,1028,113,915,0.10992217898832685,0.515527950310559,False
