dataset,example_id,partition,seed,root_mode,R_root,K,H,B,correct_root_present,oracle_node_recall,complete_graph,conditional_complete_graph,visited_count,nodes_expanded,search_comparisons,search_seconds
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0013407000224106014
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0016953000449575484
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0015813999925740063
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0013219999964348972
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.001878199982456863
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0019718999974429607
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0010386999929323792
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0012872000224888325
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0016536000184714794
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0015844000154174864
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0019019999890588224
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0017615999677218497
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0014949999749660492
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.0032455999753437936
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0024476000107824802
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.0013718000263907015
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.001775300013832748
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0013702999567613006
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.0009363999706692994
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.001719099993351847
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0013495000312104821
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,4,24,0.0015010000206530094
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.0017307000234723091
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0025522999931126833
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.000979800010100007
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.0019322000443935394
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0015141000039875507
2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.0009151000413112342
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0009601999772712588
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0008794000023044646
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0007940999930724502
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0009527999791316688
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0008998999837785959
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,6,2,10,0.0007374000269919634
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.000950500019825995
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0008809999562799931
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,6,2,10,0.0017279000021517277
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0013199999812059104
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0010606999858282506
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0008937999955378473
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0012604999938048422
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0010937000042758882
2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0008826000266708434
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,6,2,10,0.0011386999976821244
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0010500999633222818
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0008808000129647553
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0011360000353306532
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0011001999955624342
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0008778999908827245
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0018011000356636941
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0019387999782338738
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0014804000384174287
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.00195720000192523
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.0017782999784685671
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.001478999969549477
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,6,2,10,0.0018125000060535967
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0016844000201672316
2wikimultihopqa,00c2089e089911ebbd77ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0014188999775797129
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.003559799981303513
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,2,12,0.0018751000170595944
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,3,18,0.001901299983728677
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.002194100001361221
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.0016122999950312078
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,3,18,0.001974000013433397
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,4,24,0.0026520000537857413
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.00266100000590086
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,3,18,0.0024000999983400106
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0023206000332720578
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.001651700004003942
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,3,18,0.0018983000190928578
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,4,24,0.00270690000616014
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.00167420000070706
2wikimultihopqa,00ce250d095f11ebbdafac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,3,18,0.002453699999023229
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,0.75,0,,9,9,54,0.003632600011769682
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,0,0.75,0,,9,9,54,0.005445200018584728
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,10,10,60,0.00555010000243783
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,0.75,0,,9,9,54,0.005843900027684867
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,0,0.75,0,,9,9,54,0.005018000025302172
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,0.75,0,0,9,9,54,0.003830700006801635
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,0.75,0,,9,9,54,0.0070600000326521695
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,0.75,0,,9,9,54,0.005709899996872991
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,0.75,0,0,9,9,54,0.00599610002245754
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,0.75,0,,9,9,54,0.004592599987518042
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,0,0.75,0,,9,9,54,0.005092500010505319
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,10,10,60,0.005940400005783886
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,0,0.75,0,,9,9,54,0.0035820999764837325
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,0,0.75,0,,9,9,54,0.0032532999757677317
2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,0.75,0,0,9,9,54,0.0030196000006981194
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.002668500004801899
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.003227700013667345
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004833500017412007
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.004129800014197826
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.0037487000226974487
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.005017399962525815
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.0026574000366963446
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.002393700007814914
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.002689199987798929
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.0024924000026658177
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.002371199952904135
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.005409699981100857
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,0.5,0,,7,7,42,0.004179999988991767
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,0.5,0,,7,7,42,0.00392630003625527
2wikimultihopqa,00de046a0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,0,0.5,0,,8,8,48,0.005073800042737275
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0018340999959036708
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0016935000312514603
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,2,12,0.0014020000235177577
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0016596000059507787
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0014905999996699393
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,2,12,0.0012756999931298196
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0016270999913103878
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0014855999615974724
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,7,2,12,0.0018364000134170055
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0018866999889723957
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0016796999843791127
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,2,12,0.0012898999848403037
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,2,12,0.0016056000022217631
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,2,12,0.0015210999990813434
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,2,12,0.0013856000150553882
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,10,60,0.006209200015291572
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.006144999992102385
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005421000008936971
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,10,60,0.005899599986150861
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.005155299964826554
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.0054984999587759376
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,10,60,0.006061399995815009
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.00372480001533404
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.0034066999796777964
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,10,60,0.003670400008559227
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.005826300010085106
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.004287000047042966
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,10,60,0.004532499995548278
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.005981900030747056
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005578699987381697
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.002791500010062009
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,5,30,0.00306389998877421
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,3,18,0.002138800045941025
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0022267999593168497
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,4,24,0.001896300003863871
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,6,36,0.002224299998488277
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0014393000165000558
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,3,18,0.0013560000224970281
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.0009125000215135515
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,3,18,0.0014591000508517027
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,4,24,0.0016683999565429986
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,7,42,0.003457699960563332
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,4,24,0.0030388999730348587
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,4,24,0.00268030003644526
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,6,36,0.003284099977463484
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.00534570001764223
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.00577369995880872
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0049922000034712255
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005435400002170354
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005723100039176643
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.004825599957257509
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,10,7,42,0.004624399996828288
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,8,48,0.0054576999973505735
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,8,48,0.004551699967123568
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005010599968954921
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.00575299997581169
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.004812200029846281
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005210999981500208
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.004803000018000603
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.0037066999939270318
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0029075999627821147
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0028199999942444265
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.003092600032687187
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004263099981471896
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0032753999694250524
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.003520999976899475
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0029619999695569277
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.003621900046709925
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,10,10,60,0.005872000008821487
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.00458700000308454
