dataset,example_id,partition,question_type,annotated_hops,graph_type,chunk_size,root_mode,R_root,K,H,B,parent_count,oracle_parent_count,annotated_transition_count,preserved_transition_count,visited_count,nodes_expanded,peak_frontier,search_comparisons,duplicates,cycles,candidate_tensor_bytes,oracle_node_recall,later_evidence_recall,annotated_edge_recall,complete_graph,complete_native_path,extra_non_oracle_visited,branching_overhead,adjacency_build_seconds,search_seconds,total_routing_seconds,logical_reference_tokens,conceptual_active_parents,counterfactual_native_kv_tokens,active_kv_fraction,native_kv_tokens,materialization_performed,evidence_tokens,selected_parent_tokens,selected_evidence_tokens,non_evidence_selected_tokens,evidence_density,root_evidence_fraction,root_contains_all_evidence,minimum_recovery_depth
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,3,6,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0010670999763533473,0.06620009994367138,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,4,6,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0010935000027529895,0.06622649997007102,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,0,16,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.6000005416572094e-05,0.0651489999727346,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,1,16,8,2,0,0,3,2,2,2,1,0,52,1.0,1.0,1.0,1,1,1,1.0,0.06513299996731803,0.0005749000119976699,0.0657078999793157,937,3,384,0.40981856990394877,0,False,53,384,53,331,0.13802083333333334,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,2,16,8,2,0,0,4,3,2,3,1,0,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0008437999640591443,0.06597679993137717,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,3,16,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0010408000089228153,0.06617379997624084,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,4,16,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0018770000315271318,0.06700999999884516,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,0,none,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,3.579998156055808e-05,0.06516879994887859,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,1,none,8,2,0,0,3,2,2,2,1,0,52,1.0,1.0,1.0,1,1,1,1.0,0.06513299996731803,0.000783099967520684,0.06591609993483871,937,3,384,0.40981856990394877,0,False,53,384,53,331,0.13802083333333334,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,2,none,8,2,0,0,4,3,2,3,1,0,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0012203999795019627,0.06635339994681999,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,3,none,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.001179100014269352,0.06631209998158738,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,1,4,none,8,2,0,0,4,4,2,4,2,1,52,1.0,1.0,1.0,1,1,2,1.0,0.06513299996731803,0.0012263000244274735,0.0663592999917455,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,0,6,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.7400016076862812e-05,0.06515039998339489,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,1,6,8,2,0,0,4,2,3,4,2,0,72,1.0,1.0,1.0,1,1,2,2.0,0.06513299996731803,0.0006567999953404069,0.06578979996265844,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,2,6,8,2,0,0,5,4,3,8,5,0,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0011849000002257526,0.06631789996754378,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,3,6,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.001450000039767474,0.0665830000070855,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,4,6,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0015306000132113695,0.0666635999805294,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,0,16,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.6700010746717453e-05,0.06514969997806475,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,1,16,8,2,0,0,4,2,3,4,2,0,72,1.0,1.0,1.0,1,1,2,2.0,0.06513299996731803,0.0006881000008434057,0.06582109996816143,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,2,16,8,2,0,0,5,4,3,8,5,0,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0012191999703645706,0.0663521999376826,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,3,16,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0018940999871119857,0.06702709995443001,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,4,16,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0019874999998137355,0.06712049996713176,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,0,none,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,2.2799998987466097e-05,0.0651557999663055,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,1,none,8,2,0,0,4,2,3,4,2,0,72,1.0,1.0,1.0,1,1,2,2.0,0.06513299996731803,0.0006524999625980854,0.06578549992991611,937,4,512,0.5464247598719317,0,False,53,512,53,459,0.103515625,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,2,none,8,2,0,0,5,4,3,8,5,0,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.001831200032029301,0.06696419999934733,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,3,none,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0016200999962165952,0.06675309996353462,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,2,4,none,8,2,0,0,5,5,3,10,7,1,72,1.0,1.0,1.0,1,1,3,2.0,0.06513299996731803,0.0016145000117830932,0.06674749997910112,937,5,640,0.6830309498399146,0,False,53,640,53,587,0.0828125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,0,6,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.7599959392100573e-05,0.06515059992671013,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,1,6,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.000825700000859797,0.06595869996817783,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,2,6,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0008206000202335417,0.06595359998755157,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,3,6,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0008210999658331275,0.06595409993315116,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,4,6,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.000825099996291101,0.06595809996360913,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,0,16,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.7200014553964138e-05,0.06515019998187199,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,1,16,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0011409000144340098,0.06627389998175204,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,2,16,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.003011199994944036,0.06814419996226206,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,3,16,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.001854000031016767,0.0669869999983348,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,4,16,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.002035000012256205,0.06716799997957423,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,0,none,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.6600009985268116e-05,0.0651495999773033,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,1,none,8,2,0,0,6,2,5,8,4,0,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.001133600017055869,0.0662665999843739,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,2,none,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0021527999779209495,0.06728579994523898,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,3,none,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0018689999706111848,0.06700199993792921,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,4,4,none,8,2,0,0,6,6,5,24,20,1,112,1.0,1.0,1.0,1,1,4,4.0,0.06513299996731803,0.0018419999978505075,0.06697499996516854,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,0,6,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.769996015354991e-05,0.06515069992747158,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,1,6,8,2,0,0,6,2,5,12,6,0,152,1.0,1.0,1.0,1,1,4,6.0,0.06513299996731803,0.0010502999648451805,0.06618329993216321,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,2,6,8,2,0,0,6,2,5,12,6,0,152,1.0,1.0,1.0,1,1,4,6.0,0.06513299996731803,0.001061699993442744,0.06619469996076077,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,3,6,8,2,0,0,6,2,5,12,6,0,152,1.0,1.0,1.0,1,1,4,6.0,0.06513299996731803,0.0009449999779462814,0.06607799994526431,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,4,6,8,2,0,0,6,2,5,12,6,0,152,1.0,1.0,1.0,1,1,4,6.0,0.06513299996731803,0.000916199991479516,0.06604919995879754,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,0,16,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.780001912266016e-05,0.06515079998644069,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,1,16,8,2,0,0,7,2,6,12,7,0,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.0010174000053666532,0.06615039997268468,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,2,16,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.002431500004604459,0.06756449997192249,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,3,16,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.003066200006287545,0.06819919997360557,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,4,16,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.002532400016207248,0.06766539998352528,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,0,none,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.810002140700817e-05,0.06515109998872504,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,1,none,8,2,0,0,7,2,6,12,7,0,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.0010016000014729798,0.06613459996879101,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,2,none,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.003337700036354363,0.06847070000367239,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,3,none,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.0024815999786369503,0.06761459994595498,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,6,4,none,8,2,0,0,7,7,6,42,37,5,152,1.0,1.0,1.0,1,1,5,6.0,0.06513299996731803,0.002408500004094094,0.06754149997141212,937,7,896,0.9562433297758804,0,False,53,896,53,843,0.05915178571428571,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,0,6,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.7300015315413475e-05,0.06515029998263344,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,1,6,8,2,0,0,6,2,5,14,6,0,184,1.0,1.0,1.0,1,1,4,7.0,0.06513299996731803,0.0009266000124625862,0.06605959997978061,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,2,6,8,2,0,0,6,2,5,14,6,0,184,1.0,1.0,1.0,1,1,4,7.0,0.06513299996731803,0.0008772999863140285,0.06601029995363206,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,3,6,8,2,0,0,6,2,5,14,6,0,184,1.0,1.0,1.0,1,1,4,7.0,0.06513299996731803,0.0012861999566666782,0.0664191999239847,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,4,6,8,2,0,0,6,2,5,14,6,0,184,1.0,1.0,1.0,1,1,4,7.0,0.06513299996731803,0.0010639000101946294,0.06619689997751266,937,6,768,0.8196371398078975,0,False,53,768,53,715,0.06901041666666667,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,0,16,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.9000028260052204e-05,0.06515199999557808,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,1,16,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0011513999779708683,0.0662843999452889,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,2,16,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0011448999866843224,0.06627789995400235,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,3,16,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0013370999949984252,0.06647009996231645,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,4,16,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0012577000306919217,0.06639069999800995,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,0,none,8,2,0,0,2,0,2,0,0,0,0,1.0,1.0,1.0,1,1,0,0.0,0.06513299996731803,1.7199956346303225e-05,0.06515019992366433,937,2,256,0.27321237993596587,0,False,53,256,53,203,0.20703125,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,1,none,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0010443999781273305,0.06617739994544536,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,2,none,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.001139800006058067,0.0662727999733761,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,3,none,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0012502000317908823,0.06638319999910891,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,comparison,1,independent,128,oracle_annotated_entry,2,8,4,none,8,2,0,0,8,2,7,14,8,0,184,1.0,1.0,1.0,1,1,6,7.0,0.06513299996731803,0.0010405000066384673,0.0661734999739565,937,8,937,1.0,0,False,53,937,53,884,0.05656350053361793,1.0,True,0
